Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,-213.45,0,123.537
1,0,-88.05,0,46.843
2,0,-62.27,0,33.4232
3,0,-48.72,0,26.8027
4,0,-41.4,0,20.5495
5,0,-32.74,0,12.0316
6,0,-29.81,0,8.70701
7,0,-29.21,0,8.32217
8,0,-26.7,0,7.71526
9,0,-22.34,0,4.05323
10,0,-20.25,0,4.09576
11,0,-17.6,0,3.4407
12,0,-15.6,0,2.86392
13,0,-14.17,0,3.41137
14,0,-12.46,0,2.48397
15,0,-11.76,0,3.03887
16,0,-10.57,0,2.62565
17,0,-9.39,0,2.95042
18,0,-8.96,0,3.36326
19,0,-8.68,0,2.29571
