Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,21.44,0,10.7896
1,0,16,0,7.7407
2,0,16.68,0,12.8911
3,0,17.46,0,15.0864
4,0,18.44,0,12.3935
5,0,15.5,0,6.95833
6,0,18.3,0,10.2325
7,0,18.8,0,10.2659
8,0,15.52,0,10.3652
9,0,19.42,0,12.8684
10,0,16.84,0,10.7159
11,0,16.52,0,13.6789
12,0,15.94,0,10.6817
13,0,19.1,0,13.6505
14,0,16.72,0,9.03743
15,0,18.12,0,10.5417
16,0,17.74,0,11.5949
17,0,17.04,0,12.0424
18,0,19.28,0,16.8729
19,0,16.1,0,7.78342
20,0,15.12,0,6.69035
21,0,16.74,0,11.9741
22,0,17.12,0,10.6879
23,0,17.36,0,10.8153
24,0,15.04,0,7.2505
25,0,17.3,0,9.97599
26,0,18.1,0,10.9325
27,0,15.32,0,9.02477
28,0,18.02,0,11.5855
29,0,16.38,0,10.4274
30,0,16.92,0,9.71395
31,0,15.64,0,8.66793
32,0,17.3,0,10.5526
33,0,19.32,0,9.03155
34,0,15.02,0,6.77477
35,0,15.32,0,8.22996
36,0,18.02,0,11.4598
37,0,17.02,0,10.2469
38,0,16.56,0,12.4886
39,0,16.86,0,9.94271
40,0,18.56,0,13.0933
41,0,17.3,0,8.89221
42,0,16.2,0,7.16853
43,0,15.3,0,8.40372
44,0,18.86,0,9.27804
45,0,19.56,0,11.6289
46,0,16.48,0,8.8577
47,0,18.36,0,10.4564
48,0,15.76,0,9.25944
49,0,17.52,0,9.5367
