Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.78,0,1.1119,0
1,9.42,0,0.784805,0
2,9.46,0,0.761577,0
3,9.54,0,0.908239,0
4,9.36,0,0.721676,0
5,9.46,0,1.35842,0
6,9.5,0,0.863075,0
7,9.54,0,1.03431,0
8,9.32,0,0.793854,0
9,9.5,0,1.05463,0
10,29.68,0,141.617,0
11,29.5,0,141.645,0
12,89.56,0,274.479,0
13,60.26,0,209.737,0
14,149.76,0,351.017,0
15,99.54,0,269.171,0
16,98.4,0,278.189,0
17,124.8,0,303.576,0
18,293.3,0,428.793,0
19,234.6,0,417.038,0
20,193.5,0,367.023,0
21,224.76,0,387.579,0
22,260.52,0,421.714,0
23,223.24,0,403.221,0
24,440.26,0,479.911,0
25,343.56,0,464.697,0
26,342.3,0,465.186,0
27,270.58,0,423.978,0
28,361.5,0,468.043,0
29,413.22,0,493.337,0
30,423.76,0,490.835,0
31,398.48,0,475.946,0
32,303.68,0,451.491,0
33,326.16,0,457.441,0
34,477.86,0,498.303,0
35,485.74,0,492.703,0
36,403.7,0,482.476,0
37,284.64,0,425.518,0
38,456.46,0,497.354,0
39,457.08,0,484.956,0
40,441.28,0,495.321,0
41,469.18,0,493.336,0
42,526.24,0,492.43,0
43,448.96,0,487.149,0
44,526.6,0,493.629,0
45,390.74,0,485.139,0
46,490.8,0,504.867,0
47,591.04,0,498.523,0
48,570.46,0,502.042,0
49,390.56,0,490.663,0
