Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,16.18,0,9.72623
1,0,12.12,0,8.88163
2,0,9.48,0,0.908913
3,0,9.52,0,0.762381
4,0,9.2,0,0.534522
5,0,9.38,0,1.15864
6,0,9.2,0,0.494872
7,0,9.42,0,0.905539
8,0,9.3,0,0.614452
9,0,9.72,0,1.19591
10,0,9.26,0,0.527218
11,0,9.38,0,0.966585
12,0,9.36,0,0.827092
13,0,9.46,0,0.787919
14,0,9.46,0,0.952119
15,0,9.32,0,0.551066
16,0,9.22,0,0.763718
17,0,9.3,0,0.677631
18,0,9.62,0,1.15864
19,0,9.58,0,1.07076
20,0,9.4,0,0.903508
21,0,9.6,0,1.19523
22,0,9.46,0,0.908239
23,0,9.54,0,1.03431
24,0,9.3,0,0.543984
25,0,9.28,0,0.757008
26,0,9.26,0,0.664247
27,0,9.56,0,1.3118
28,0,9.24,0,0.476381
29,0,9.42,0,0.730949
30,0,9.5,0,1.09265
31,0,9.46,0,0.908239
32,0,9.22,0,0.50669
33,0,9.24,0,0.656521
34,0,9.32,0,0.712569
35,0,9.52,0,0.908913
36,0,9.56,0,0.884331
37,0,9.42,0,0.859283
38,0,9.42,0,0.702474
39,0,9.58,0,0.949543
40,0,9.68,0,1.09619
41,0,9.32,0,0.683329
42,0,9.44,0,1.1808
43,0,9.6,0,0.947607
44,0,9.58,0,0.949543
45,0,9.68,0,1.49065
46,0,11.36,0,13.6782
47,0,29.56,0,141.633
48,0,29.68,0,141.618
49,0,29.48,0,141.643
