Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,-183.03,0,103.924
1,0,-90.49,0,47.1757
2,0,-53.62,0,32.7697
3,0,-39.63,0,23.9138
4,0,-37.33,0,24.5699
5,0,-28.34,0,11.7036
6,0,-24.58,0,12.5394
7,0,-22.38,0,11.7961
8,0,-20.3,0,10.593
9,0,-16.3,0,5.6309
10,0,-18.11,0,15.9018
11,0,-15.37,0,8.13728
12,0,-13.32,0,5.07893
13,0,-14.09,0,11.3414
14,0,-15.39,0,16.6423
15,0,-12.15,0,9.61099
16,0,-10.31,0,5.44151
17,0,-11.24,0,10.3398
18,0,-13,0,16.7332
19,0,-10.65,0,10.8585
