Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,14.86,0,12.7616,0
1,13.72,0,6.51854,0
2,25.4,0,18.2868,0
3,19.32,0,12.653,0
4,18.4,0,11.8907,0
5,15.76,0,11.3633,0
6,18.3,0,13.1634,0
7,13.8,0,7.51054,0
8,21.16,0,24.7422,0
9,14.5,0,9.37485,0
10,17.84,0,13.3193,0
11,15.16,0,7.4048,0
12,19.5,0,14.1584,0
13,17.92,0,13.5674,0
14,21.92,0,16.9908,0
15,16.96,0,13.5992,0
16,21.84,0,18.4738,0
17,18.74,0,16.8666,0
18,20.68,0,17.4502,0
19,17.24,0,11.039,0
20,17.98,0,16.1264,0
21,17.16,0,13.8378,0
22,16.68,0,9.54782,0
23,17.68,0,16.0934,0
24,16.04,0,8.95558,0
25,18.56,0,13.0964,0
26,18.76,0,10.8732,0
27,17.38,0,13.6081,0
28,16.26,0,10.6096,0
29,17.86,0,12.7823,0
30,17.36,0,12.4978,0
31,17.16,0,13.5109,0
32,16.96,0,9.61495,0
33,15.1,0,12.0835,0
34,13.54,0,8.31819,0
35,17.16,0,12.407,0
36,16.72,0,12.7552,0
37,19.06,0,14.3405,0
38,15.6,0,8.77148,0
39,18.8,0,12.3932,0
40,16.12,0,9.34736,0
41,15.38,0,9.90339,0
42,14.8,0,8.63548,0
43,19.9,0,12.6527,0
44,25.02,0,22.299,0
45,15.76,0,7.65202,0
46,19.22,0,17.8226,0
47,20.82,0,17.2031,0
48,14.58,0,7.40405,0
49,15.56,0,9.46133,0
