Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.78,0,1.1119,0
1,9.42,0,0.784805,0
2,9.46,0,0.761577,0
3,9.54,0,0.908239,0
4,9.36,0,0.721676,0
5,9.4,0,1.04978,0
6,9.5,0,0.863075,0
7,9.52,0,0.973946,0
8,9.32,0,0.793854,0
9,9.76,0,1.57221,0
10,14.32,0,20.3384,0
11,34.06,0,67.5922,0
12,40.08,0,59.9111,0
13,82.14,0,172.359,0
14,80.84,0,101.655,0
15,107.66,0,113.688,0
16,122.62,0,127.939,0
17,170.16,0,177.009,0
18,207.3,0,177.699,0
19,193.06,0,171.06,0
20,175.34,0,113.101,0
21,205.88,0,151.067,0
22,209.76,0,149.138,0
23,243.46,0,215.087,0
24,231.46,0,183.68,0
25,225.38,0,156.53,0
26,222.2,0,145.734,0
27,233.86,0,140.867,0
28,204.7,0,148.714,0
29,219.76,0,144.762,0
30,202.1,0,146.075,0
31,184.54,0,140.075,0
32,174.2,0,135.935,0
33,182.68,0,161.215,0
34,150.2,0,101.043,0
35,176.46,0,135.351,0
36,179.9,0,152.683,0
37,166.54,0,105.139,0
38,174.48,0,143.123,0
39,208.36,0,182.594,0
40,204.66,0,166.611,0
41,196.32,0,156.242,0
42,184.54,0,154.039,0
43,186.82,0,193.241,0
44,190.94,0,181.234,0
45,167.14,0,138.661,0
46,189.42,0,138.589,0
47,195.88,0,158.984,0
48,207.02,0,176.446,0
49,210.94,0,175.302,0
