Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,-194.44,0,99.2936
1,0,-80.12,0,42.3178
2,0,-58.25,0,32.1277
3,0,-53.55,0,27.6772
4,0,-38.24,0,18.2071
5,0,-35.13,0,18.8254
6,0,-29.6,0,10.5083
7,0,-27.71,0,7.60555
8,0,-25.81,0,8.19669
9,0,-22.34,0,5.12317
10,0,-19.38,0,5.01871
11,0,-18.53,0,5.95005
12,0,-16.66,0,5.08557
13,0,-14.6,0,3.71184
14,0,-12.96,0,2.55414
15,0,-12.32,0,2.88108
16,0,-11.6,0,3.67355
17,0,-10.29,0,2.84017
18,0,-10.03,0,4.53818
19,0,-9.33,0,3.09791
