Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.3,0,0.614452,0
1,9.32,0,0.683329,0
2,9.22,0,0.581694,0
3,9.26,0,0.632778,0
4,9.16,0,0.650275,0
5,9.1,0,0.364216,0
6,49.3,0,198.3,0
7,29.44,0,141.649,0
8,49.14,0,198.333,0
9,49.36,0,198.289,0
10,75.76,0,240.766,0
11,135.86,0,327.436,0
12,114.5,0,302.749,0
13,169.74,0,346.063,0
14,168.68,0,346.353,0
15,252.9,0,413.114,0
16,217.92,0,401.897,0
17,197.44,0,386.197,0
18,257.94,0,428.55,0
19,302.88,0,447.554,0
20,333.32,0,450.889,0
21,385.06,0,449.142,0
22,367.76,0,452.213,0
23,316.74,0,431.107,0
24,278.52,0,414.842,0
25,410.18,0,462.192,0
26,381.96,0,451.668,0
27,397.18,0,470.645,0
28,300.76,0,429.353,0
29,388.96,0,464.723,0
30,551.74,0,473.31,0
31,417.42,0,479.519,0
32,312.28,0,455.373,0
33,519.74,0,497.508,0
34,429.48,0,483.44,0
35,449.52,0,486.185,0
36,509.64,0,489.097,0
37,574.48,0,474.978,0
38,559.52,0,485.22,0
39,519.82,0,497.554,0
40,483.36,0,493.887,0
41,539.92,0,496.711,0
42,381.06,0,478.63,0
43,481.34,0,495.165,0
44,661.72,0,471.869,0
45,479.88,0,496.254,0
46,436.56,0,494.453,0
47,598.08,0,478.725,0
48,554.9,0,497.078,0
49,655.5,0,479.317,0
