Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,32.78,0,11.7235,0
1,23.38,0,15.0426,0
2,21.6,0,12.8428,0
3,19.08,0,10.1153,0
4,22.5,0,13.8862,0
5,19.58,0,9.76267,0
6,20.38,0,11.5191,0
7,21.96,0,12.6507,0
8,22.78,0,13.0873,0
9,25.32,0,16.5867,0
10,20.82,0,13.041,0
11,25.78,0,18.7424,0
12,21.52,0,10.3652,0
13,22.3,0,16.1286,0
14,22.92,0,14.1275,0
15,21.04,0,11.1116,0
16,20.54,0,13.0466,0
17,23.96,0,14.5924,0
18,20.88,0,10.9761,0
19,22.82,0,14.2996,0
20,19.38,0,9.52524,0
21,26.14,0,15.1631,0
22,20.68,0,10.6166,0
23,18.14,0,7.65322,0
24,22.2,0,12.6668,0
25,21.18,0,12.7322,0
26,21.26,0,10.8756,0
27,24.22,0,15.6522,0
28,21.18,0,13.3519,0
29,23.22,0,12.8941,0
30,28.5,0,19.0062,0
31,20.24,0,12.9891,0
32,20.66,0,10.4483,0
33,21.56,0,12.3506,0
34,19.6,0,9.78128,0
35,21.56,0,15.2331,0
36,25.98,0,16.2738,0
37,22.56,0,12.5847,0
38,23.52,0,11.1029,0
39,20.56,0,13.4592,0
40,17.64,0,9.97703,0
41,16.26,0,11.4888,0
42,16.72,0,15.3038,0
43,13.16,0,7.47338,0
44,11.54,0,5.90472,0
45,12.06,0,7.83871,0
46,10.48,0,4.54115,0
47,9.56,0,1.23156,0
48,9.92,0,2.70932,0
49,9.46,0,0.787919,0
