Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,20.12,0,4.68885,0
1,12.3,0,4.7002,0
2,15.9,0,8.75576,0
3,14.08,0,8.67989,0
4,13.16,0,5.65815,0
5,13.5,0,5.41822,0
6,13.86,0,7.5755,0
7,12.28,0,3.65915,0
8,13.34,0,4.95535,0
9,13.32,0,6.33565,0
10,13.58,0,5.90776,0
11,11.72,0,3.27663,0
12,12.62,0,3.82201,0
13,13.3,0,4.93323,0
14,12.74,0,3.95799,0
15,13.54,0,6.96994,0
16,12.9,0,5.29247,0
17,14.9,0,6.7921,0
18,16.44,0,8.142,0
19,12.74,0,5.60179,0
20,14.64,0,6.63559,0
21,12.64,0,5.36337,0
22,15.28,0,7.72497,0
23,14.12,0,5.4982,0
24,13.28,0,4.91578,0
25,15.14,0,6.88983,0
26,13.66,0,6.05286,0
27,13.38,0,6.43932,0
28,13.7,0,5.65054,0
29,14.52,0,7.30178,0
30,13.16,0,5.8914,0
31,13.52,0,4.81596,0
32,15.02,0,6.61319,0
33,14.66,0,6.64742,0
34,13.96,0,5.82381,0
35,15.56,0,6.99901,0
36,13.62,0,4.47163,0
37,13.36,0,6.39439,0
38,14.84,0,6.54454,0
39,13.28,0,5.41743,0
40,12.94,0,4.85466,0
41,14.54,0,7.6324,0
42,13.32,0,4.99158,0
43,13.28,0,4.75111,0
44,14.16,0,8.20493,0
45,12.62,0,4.89852,0
46,16,0,8.67321,0
47,13.78,0,5.59989,0
48,14.7,0,6.47838,0
49,15.36,0,6.02634,0
