Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,15.36,0,9.65478,0
1,15.26,0,9.61039,0
2,12.7,0,7.89795,0
3,16.74,0,12.9612,0
4,13.72,0,8.21407,0
5,18.06,0,13.7045,0
6,19.42,0,14.8779,0
7,18.9,0,13.2484,0
8,15.64,0,9.47555,0
9,18.32,0,14.1658,0
10,17.58,0,11.908,0
11,16.84,0,10.97,0
12,16.24,0,10.5144,0
13,18.72,0,13.2542,0
14,17.26,0,12.1333,0
15,16.8,0,12.6539,0
16,17.38,0,10.1577,0
17,15.22,0,9.61565,0
18,17.7,0,13.7903,0
19,18.82,0,16.4474,0
20,19.26,0,13.0975,0
21,17.8,0,11.8563,0
22,18.06,0,10.9011,0
23,20.92,0,16.1129,0
24,16.48,0,12.0564,0
25,14.32,0,7.69426,0
26,16.72,0,11.6269,0
27,18.36,0,12.1147,0
28,16.66,0,11.2388,0
29,18.3,0,13.6938,0
30,16.5,0,9.11211,0
31,18.52,0,11.9493,0
32,17.18,0,12.9437,0
33,15.26,0,9.91764,0
34,15.5,0,9.97599,0
35,18.68,0,13.4308,0
36,17.12,0,10.894,0
37,17.9,0,13.9712,0
38,18.6,0,11.4107,0
39,17.64,0,10.8096,0
40,20.12,0,14.8264,0
41,19.92,0,14.6327,0
42,16.88,0,11.8625,0
43,15.34,0,12.0672,0
44,17.04,0,9.46521,0
45,22,0,18.449,0
46,17.58,0,12.5683,0
47,16.82,0,10.3976,0
48,18.08,0,11.1224,0
49,18.38,0,10.4411,0
