Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,10.38,0,2.85636,0
1,9.92,0,3.38568,0
2,9.62,0,2.21212,0
3,25.8,0,108.08,0
4,50.94,0,158.505,0
5,63.02,0,141.843,0
6,142,0,277.698,0
7,94.48,0,205.038,0
8,174.94,0,264.527,0
9,183.72,0,254.361,0
10,241.08,0,307.751,0
11,184.78,0,250.86,0
12,188.12,0,281.524,0
13,209.5,0,286.47,0
14,214.2,0,270.648,0
15,160.04,0,215.714,0
16,205.22,0,257.8,0
17,102.36,0,151.309,0
18,139.4,0,224.92,0
19,116.9,0,187.18,0
20,136.8,0,215.594,0
21,135.72,0,207.04,0
22,134.18,0,215.2,0
23,175.46,0,237.014,0
24,182.3,0,246.02,0
25,211.28,0,291.548,0
26,193.12,0,276.171,0
27,223.76,0,301.366,0
28,173.24,0,257.646,0
29,190.44,0,280.72,0
30,179.44,0,254.902,0
31,172.88,0,202.113,0
32,199.48,0,276.854,0
33,207.14,0,317.123,0
34,144.58,0,242.22,0
35,151.02,0,207.326,0
36,169.5,0,262.915,0
37,150.58,0,215.099,0
38,157.42,0,221.765,0
39,199.36,0,296.465,0
40,164.18,0,264.602,0
41,118.64,0,184.637,0
42,170.3,0,267.753,0
43,148.8,0,235.591,0
44,150.6,0,239.218,0
45,181.82,0,262.114,0
46,146.32,0,216.017,0
47,132.22,0,129.307,0
48,158.7,0,207.426,0
49,202.06,0,290.067,0
