Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,21.44,0,10.7896
1,0,16.98,0,9.36884
2,0,15.14,0,8.14664
3,0,19.04,0,16.1586
4,0,18.1,0,11.1011
5,0,17.18,0,12.008
6,0,16.14,0,8.67323
7,0,16.68,0,10.3853
8,0,15.98,0,7.79453
9,0,19,0,13.4271
10,0,18.26,0,8.51604
11,0,16.8,0,12.3123
12,0,17.72,0,11.9267
13,0,17.24,0,9.67125
14,0,16.96,0,9.95492
15,0,16.8,0,8.13408
16,0,17.9,0,11.0772
17,0,18.38,0,10.7568
18,0,17.28,0,11.7248
19,0,14.46,0,7.2961
20,0,14.72,0,8.59767
21,0,18.98,0,11.9957
22,0,17.06,0,10.8372
23,0,15.26,0,9.13573
24,0,16.36,0,9.07511
25,0,15.7,0,6.7196
26,0,18.48,0,12.7987
27,0,15.44,0,8.10684
28,0,16.38,0,8.15886
29,0,15.34,0,7.10737
30,0,16,0,8.76216
31,0,17.1,0,8.01083
32,0,14.98,0,8.8167
33,0,15.4,0,8.96478
34,0,16.36,0,8.80343
35,0,17.46,0,11.0273
36,0,14.64,0,5.94451
37,0,18.22,0,12.5995
38,0,18.18,0,8.91614
39,0,18.86,0,13.1398
40,0,18.54,0,10.4495
41,0,16.38,0,8.10364
42,0,16.64,0,8.55417
43,0,19.1,0,9.54741
44,0,16.7,0,12.8987
45,0,16.4,0,9.55115
46,0,18.06,0,11.7533
47,0,18.34,0,12.2967
48,0,16.96,0,9.95082
49,0,19.32,0,11.6364
