Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,65.3,0,188.224
1,0,58,0,171.543
2,0,36.38,0,113.457
3,0,47.48,0,108.813
4,0,154.42,0,298.049
5,0,124.72,0,272.297
6,0,58.7,0,147.43
7,0,90.64,0,188.166
8,0,89.84,0,159.661
9,0,133.42,0,280.417
10,0,81.46,0,164.91
11,0,175.66,0,307.259
12,0,114.46,0,247.392
13,0,107.66,0,165.792
14,0,105.14,0,215.379
15,0,163.18,0,288.749
16,0,118,0,242.918
17,0,83.02,0,161.11
18,0,101.88,0,198.702
19,0,88.08,0,189.385
20,0,47.24,0,60.0729
21,0,162.76,0,287.993
22,0,96.28,0,151.318
23,0,135.74,0,248.31
24,0,109.32,0,212.023
25,0,90.12,0,159.922
26,0,102.76,0,224.436
27,0,126.94,0,261.681
28,0,84.92,0,164.251
29,0,96.86,0,189.091
30,0,57.78,0,70.6498
31,0,76.96,0,154.113
32,0,78.62,0,155.807
33,0,46.3,0,56.0948
34,0,67.96,0,91.354
35,0,97.14,0,180.624
36,0,99.02,0,188.1
37,0,105.42,0,198.424
38,0,84.44,0,127.77
39,0,101.4,0,200.696
40,0,74.48,0,168.306
41,0,125.12,0,234.733
42,0,112.36,0,213.397
43,0,92.48,0,149.898
44,0,88.74,0,158.51
45,0,98.04,0,125.433
46,0,108.92,0,223.111
47,0,111.88,0,189.786
48,0,101.96,0,176.743
49,0,98.5,0,213.329
