Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,23.94,0,26.1896,0
1,34.18,0,36.2957,0
2,36.54,0,37.3271,0
3,43.66,0,36.7182,0
4,42.7,0,35.7418,0
5,51.36,0,34.4797,0
6,43.78,0,31.537,0
7,49,0,27.4301,0
8,54.3,0,37.16,0
9,49.78,0,28.1579,0
10,54.54,0,44.0423,0
11,51.58,0,33.9147,0
12,45.68,0,27.2198,0
13,45.6,0,27.9504,0
14,55.08,0,37.5662,0
15,48.34,0,39.2281,0
16,56.64,0,36.4422,0
17,59.34,0,45.5029,0
18,53.58,0,33.9772,0
19,55.02,0,25.895,0
20,66.54,0,39.1789,0
21,55.78,0,47.5979,0
22,52.66,0,30.8853,0
23,55.18,0,33.6965,0
24,56.54,0,35.8291,0
25,64.08,0,46.0691,0
26,45.92,0,29.9822,0
27,52.16,0,35.6436,0
28,53.24,0,36.2641,0
29,53.4,0,34.0324,0
30,55.22,0,34.7506,0
31,46.82,0,26.882,0
32,56.38,0,36.8083,0
33,59.28,0,33.1417,0
34,58.16,0,38.8867,0
35,49.52,0,36.0415,0
36,60.16,0,46.59,0
37,51.72,0,44.5801,0
38,47.92,0,29.3041,0
39,47.56,0,25.0519,0
40,56.22,0,36.0834,0
41,52.3,0,32.7254,0
42,42,0,25.3739,0
43,46.2,0,36.1414,0
44,51.24,0,34.0189,0
45,49.46,0,31.3364,0
46,59.22,0,39.393,0
47,48.6,0,34.8846,0
48,43.68,0,27.3596,0
49,42.08,0,33.8971,0
