Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.88,0,1.27199,0
1,9.42,0,0.784805,0
2,10.42,0,5.26478,0
3,10.14,0,2.98985,0
4,21.86,0,68.0213,0
5,18.24,0,60.8818,0
6,35.58,0,142.612,0
7,28.32,0,101.088,0
8,67.18,0,182.127,0
9,163.48,0,289.392,0
10,168,0,259.093,0
11,271.8,0,326.546,0
12,357.42,0,367.307,0
13,347.8,0,375.495,0
14,341.78,0,350.09,0
15,366.5,0,323.664,0
16,271.1,0,298.926,0
17,265.02,0,297.811,0
18,219.02,0,283.622,0
19,307.56,0,330.682,0
20,304.84,0,316.85,0
21,304.04,0,336.277,0
22,268.04,0,315.831,0
23,302.14,0,345.186,0
24,383.52,0,348.269,0
25,319.16,0,372.439,0
26,263.76,0,312.175,0
27,307.64,0,392.922,0
28,283.1,0,323.068,0
29,240.1,0,308.641,0
30,287.42,0,335.593,0
31,357.86,0,404.591,0
32,349.22,0,371.643,0
33,334.18,0,341.56,0
34,411.2,0,394.109,0
35,286.72,0,352.896,0
36,367.18,0,375.507,0
37,472.84,0,411.537,0
38,359.88,0,390.002,0
39,408.36,0,420.389,0
40,325.9,0,403.829,0
41,319.24,0,364.562,0
42,284.58,0,361.397,0
43,289.4,0,360.187,0
44,275.82,0,323.467,0
45,344.86,0,375.028,0
46,338.48,0,377.592,0
47,374.58,0,404.658,0
48,483.06,0,417.426,0
49,383.98,0,431.466,0
