Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.36,0,0.802038,0
1,9.32,0,0.683329,0
2,9.18,0,0.522553,0
3,9.26,0,0.632778,0
4,9.08,0,0.340468,0
5,9.16,0,0.584144,0
6,49.64,0,198.244,0
7,89.5,0,274.496,0
8,69.98,0,240.218,0
9,50.84,0,198.152,0
10,121.7,0,302.175,0
11,122,0,301.566,0
12,160.64,0,342.524,0
13,147.1,0,325.348,0
14,291.36,0,427.973,0
15,302.22,0,448.028,0
16,221.74,0,400.296,0
17,227.14,0,380.57,0
18,294.12,0,410.378,0
19,220.76,0,377.489,0
20,280.78,0,438.422,0
21,280.7,0,418.855,0
22,336.36,0,430.052,0
23,384.2,0,476.26,0
24,346.08,0,433.977,0
25,429.32,0,459.013,0
26,387.56,0,453.833,0
27,338.36,0,434.264,0
28,464.46,0,478.402,0
29,457.34,0,475.522,0
30,350.38,0,444.817,0
31,481.76,0,476.616,0
32,362.34,0,454.737,0
33,424.18,0,486.287,0
34,433.3,0,479.637,0
35,486.86,0,485.293,0
36,633.52,0,473.936,0
37,415.48,0,478.449,0
38,510.84,0,481.06,0
39,607.72,0,481.279,0
40,599.92,0,481.81,0
41,514.26,0,489.567,0
42,599.46,0,490.354,0
43,484.36,0,497.269,0
44,503.52,0,494.412,0
45,671.12,0,468.308,0
46,519.68,0,497.736,0
47,678.22,0,470.025,0
48,548.28,0,490.48,0
49,559.12,0,495.738,0
