Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,10,0,0,0
8,10,0,0,0
9,10,0,0,0
10,124,0,0,0
11,9,0,0,0
12,140,0,0,0
13,10,0,0,0
14,9,0,0,0
15,35,0,0,0
16,17,0,0,0
17,53,0,0,0
18,137,0,0,0
19,145,0,0,0
20,13,0,0,0
21,30,0,0,0
22,100,0,0,0
23,96,0,0,0
24,10,0,0,0
25,19,0,0,0
26,31,0,0,0
27,31,0,0,0
28,19,0,0,0
29,34,0,0,0
30,106,0,0,0
31,116,0,0,0
32,125,0,0,0
33,129,0,0,0
34,110,0,0,0
35,102,0,0,0
36,136,0,0,0
37,149,0,0,0
38,115,0,0,0
39,186,0,0,0
40,93,0,0,0
41,28,0,0,0
42,9,0,0,0
43,31,0,0,0
44,40,0,0,0
45,9,0,0,0
46,13,0,0,0
47,19,0,0,0
48,20,0,0,0
49,30,0,0,0
