Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,22.06,0,8.12507,0
1,18.9,0,9.32245,0
2,20.2,0,9.40473,0
3,20.2,0,10.9991,0
4,19.74,0,12.4422,0
5,21.28,0,11.3642,0
6,20.32,0,8.64832,0
7,21.16,0,12.3823,0
8,19.88,0,9.36699,0
9,20.16,0,9.89405,0
10,20.9,0,9.44641,0
11,18.98,0,7.9629,0
12,20.24,0,10.3954,0
13,21.46,0,12.0783,0
14,18.24,0,8.70974,0
15,19.66,0,11.237,0
16,21.98,0,11.0592,0
17,19.14,0,8.61183,0
18,19.56,0,9.29375,0
19,20.2,0,11.2703,0
20,22.38,0,14.4757,0
21,19.12,0,8.49884,0
22,17.84,0,8.67876,0
23,18.22,0,10.6642,0
24,17.9,0,10.8218,0
25,14.92,0,7.37021,0
26,13.38,0,4.74187,0
27,15.2,0,6.35674,0
28,13.74,0,3.78941,0
29,13.46,0,4.34347,0
30,13.1,0,4.49149,0
31,13.06,0,3.88829,0
32,13.62,0,4.27088,0
33,12.62,0,3.95325,0
34,13.88,0,6.42584,0
35,13.88,0,4.43382,0
36,13.98,0,4.94249,0
37,12.54,0,3.09845,0
38,13.8,0,5.27605,0
39,13.96,0,5.1704,0
40,13.9,0,5.2654,0
41,12.54,0,3.27769,0
42,13.28,0,3.77986,0
43,13.62,0,5.11057,0
44,13.96,0,5.1427,0
45,15.06,0,5.63303,0
46,12.5,0,2.90847,0
47,13.38,0,4.26131,0
48,13.26,0,4.28957,0
49,13.72,0,4.51772,0
