Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,9.02,0,0.141421,0
12,9,0,0,0
13,9,0,0,0
14,9,0,0,0
15,9,0,0,0
16,10.02,0,0.318799,0
17,10,0,0,0
18,30,0,141.566,0
19,9.98,0,0.141421,0
20,9.98,0,0.141421,0
21,13.22,0,22.7688,0
22,30.02,0,141.563,0
23,30.02,0,141.563,0
24,30.02,0,141.563,0
25,30,0,141.566,0
26,9.98,0,0.141421,0
27,9.96,0,0.197949,0
28,10,0,0,0
29,12.8,0,19.6552,0
30,16.58,0,32.9997,0
31,32.94,0,142.643,0
32,29.98,0,141.569,0
33,14.22,0,30.1292,0
34,30,0,141.566,0
35,33.26,0,142.966,0
36,30,0,141.566,0
37,9.98,0,0.141421,0
38,33.8,0,143.554,0
39,19.12,0,64.6326,0
40,991.02,0,141.28,0
41,29.12,0,141.693,0
42,149.3,0,351.203,0
43,150.1,0,350.877,0
44,89.96,0,274.358,0
45,177.84,0,217.823,0
46,167.94,0,182.2,0
47,820.18,0,386.893,0
48,205.42,0,249.508,0
49,799.96,0,402.758,0
