Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,-224.2,0,115.639,0
1,-129.86,0,106.656,0
2,-104.21,0,91.923,0
3,-75.2,0,63.4492,0
4,-59.8,0,52.1319,0
5,-56.35,0,46.3414,0
6,-61.09,0,63.4189,0
7,-49.79,0,44.1454,0
8,-41.8,0,30.8244,0
9,-42.96,0,36.4913,0
10,-41.89,0,45.3349,0
11,-35.79,0,32.1491,0
12,-31.15,0,24.0082,0
13,-29.11,0,21.197,0
14,-27.41,0,19.6119,0
15,-22.5,0,14.6339,0
16,-19.75,0,12.8852,0
17,-21.64,0,21.0029,0
18,-19.64,0,17.4585,0
19,-17.52,0,16.6978,0
