Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,-193.61,0,111.359,0
1,-117.08,0,101.149,0
2,-64.05,0,61.3293,0
3,-61.67,0,64.8876,0
4,-59.02,0,63.0448,0
5,-53.34,0,71.3794,0
6,-45.2,0,52.782,0
7,-41.65,0,52.7319,0
8,-37.95,0,42.9525,0
9,-37.15,0,44.8432,0
10,-36.7,0,42.8998,0
11,-28.4,0,26.5585,0
12,-29.68,0,36.0972,0
13,-21.94,0,22.3077,0
14,-23.97,0,23.4398,0
15,-23.14,0,24.3282,0
16,-24.82,0,32.3039,0
17,-19.14,0,20.8613,0
18,-16.87,0,11.9651,0
19,-16.77,0,24.2353,0
