Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,14.96,0,8.89843
1,0,10.12,0,1.64924
2,0,10.02,0,1.2204
3,0,10,0,1.30931
4,0,9.98,0,1.46371
5,0,9.82,0,1.08214
6,0,9.82,0,1.36561
7,0,9.96,0,1.24474
8,0,27.56,0,121.446
9,0,31.26,0,141.416
10,0,10.14,0,1.74975
11,0,10.9,0,4.75201
12,0,27.36,0,70.2691
13,0,33.84,0,105.435
14,0,69.64,0,207.778
15,0,29.84,0,78.3249
16,0,49.86,0,164.432
17,0,41.4,0,124.073
18,0,154.38,0,320.109
19,0,90.42,0,218.746
20,0,164.96,0,306.94
21,0,140.06,0,281.537
22,0,275.3,0,384.241
23,0,249.32,0,370.577
24,0,175.04,0,290.074
25,0,280.18,0,371.178
26,0,269.24,0,360.783
27,0,406.48,0,439.393
28,0,269.36,0,355.09
29,0,440.3,0,406.16
30,0,423.78,0,406.321
31,0,413.38,0,405.811
32,0,349.48,0,393.105
33,0,362.64,0,415.176
34,0,386.9,0,431.276
35,0,391.3,0,424.923
36,0,380.28,0,432.638
37,0,441.72,0,433.264
38,0,378.58,0,427.035
39,0,409.14,0,408.268
40,0,369.68,0,400.066
41,0,475.16,0,453.016
42,0,471.98,0,423.049
43,0,448.1,0,409.681
44,0,628.88,0,422.186
45,0,374.9,0,438.014
46,0,399.18,0,449.971
47,0,392.26,0,452.112
48,0,479.2,0,443.753
49,0,406.08,0,425.576
