Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,30.02,0,141.563,0
12,9.98,0,0.141421,0
13,9.98,0,0.141421,0
14,12.74,0,19.3747,0
15,12.46,0,17.3948,0
16,10,0,0,0
17,30,0,141.566,0
18,9.98,0,0.141421,0
19,30.06,0,141.557,0
20,9.98,0,0.141421,0
21,15.94,0,30.2577,0
22,32.38,0,142.204,0
23,30.02,0,141.563,0
24,70.04,0,240.143,0
25,30,0,141.566,0
26,10,0,0.349927,0
27,955.9,0,220.814,0
28,11.64,0,18.3801,0
29,72.08,0,240.521,0
30,177.12,0,175.234,0
31,149.36,0,128.567,0
32,119.86,0,133.271,0
33,168.36,0,224.176,0
34,156.1,0,187.721,0
35,198.36,0,247.472,0
36,249.7,0,295.12,0
37,232.8,0,294.356,0
38,744.26,0,416.306,0
39,243.88,0,413.887,0
40,157.14,0,329.59,0
41,158.88,0,333.015,0
42,286.46,0,335.505,0
43,471.26,0,347.093,0
44,609.4,0,474.543,0
45,635.44,0,462.976,0
46,364.98,0,467.923,0
47,404.94,0,484.469,0
48,365.54,0,474.741,0
49,630.5,0,490.96,0
