Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,10,0,0,0
8,10,0,0,0
9,10,0,0,0
10,10,0,0,0
11,10,0,0,0
12,10,0,0,0
13,10,0,0,0
14,10,0,0,0
15,26,0,0,0
16,9,0,0,0
17,10,0,0,0
18,9,0,0,0
19,1011,0,0,0
20,9,0,0,0
21,10.1,0,0.364216,0
22,104.34,0,17.4866,0
23,88.24,0,26.6148,0
24,19.96,0,2.88529,0
25,11.04,0,3.42833,0
26,18.86,0,15.7894,0
27,15.16,0,0.933722,0
28,17.74,0,13.6693,0
29,16.98,0,13.4597,0
30,16.96,0,12.3651,0
31,15.16,0,1.82231,0
32,16.72,0,11.1904,0
33,15.12,0,14.0068,0
34,12.62,0,2.78399,0
35,15,0,18.3848,0
36,16.38,0,20.4978,0
37,16.32,0,20.1529,0
38,17.1,0,24.5708,0
39,14.66,0,14.7781,0
40,16.64,0,22.0766,0
41,17.08,0,24.3259,0
42,17.14,0,24.5598,0
43,17.02,0,23.9783,0
44,17.18,0,24.2325,0
45,16.76,0,22.5212,0
46,16.72,0,22.2573,0
47,16.6,0,21.3694,0
48,16.8,0,22.3543,0
49,16.64,0,21.5717,0
