Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,9,0,0,0
12,9,0,0,0
13,9,0,0,0
14,9,0,0,0
15,9,0,0,0
16,9.02,0,0.141421,0
17,9,0,0,0
18,9.04,0,0.282843,0
19,9,0,0,0
20,9,0,0,0
21,9,0,0,0
22,9,0,0,0
23,9,0,0,0
24,9,0,0,0
25,9,0,0,0
26,9.02,0,0.141421,0
27,9.04,0,0.197949,0
28,9.04,0,0.197949,0
29,10,0,0,0
30,10,0,0,0
31,10,0,0,0
32,10,0,0,0
33,10,0,0,0
34,10,0,0,0
35,10,0,0,0
36,10,0,0,0
37,10,0,0,0
38,10,0,0,0
39,10,0,0,0
40,10,0,0,0
41,10,0,0,0
42,10,0,0,0
43,10,0,0,0
44,10,0,0,0
45,12.22,0,15.5541,0
46,30.06,0,141.557,0
47,11.96,0,13.8593,0
48,12.8,0,19.799,0
49,12.52,0,17.6753,0
