Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.88,0,1.27199,0
1,9.42,0,0.784805,0
2,10.4,0,5.12696,0
3,10.4,0,4.72077,0
4,11.06,0,5.8985,0
5,13.34,0,16.9159,0
6,11.94,0,9.29211,0
7,18.82,0,18.1419,0
8,28.54,0,31.3051,0
9,33.16,0,37.1524,0
10,23.5,0,14.4861,0
11,38.66,0,41.3806,0
12,29.24,0,23.4613,0
13,24.52,0,14.4931,0
14,29.14,0,19.0767,0
15,36.76,0,27.0031,0
16,34.44,0,26.1933,0
17,33.46,0,18.9017,0
18,40.02,0,21.9457,0
19,38.46,0,27.7608,0
20,37.26,0,20.4239,0
21,35.68,0,17.7482,0
22,38.84,0,21.6034,0
23,38.92,0,21.7123,0
24,45,0,25.3546,0
25,45.42,0,23.1526,0
26,40.52,0,17.4277,0
27,44.72,0,24.1754,0
28,44.38,0,25.4325,0
29,36.42,0,15.1699,0
30,41.16,0,19.6504,0
31,45.96,0,22.0129,0
32,40.76,0,20.15,0
33,40.54,0,20.2245,0
34,45.34,0,25.648,0
35,45.02,0,25.965,0
36,42.94,0,20.8507,0
37,42.86,0,21.7547,0
38,49.16,0,26.7073,0
39,47.8,0,24.6411,0
40,52.18,0,29.4173,0
41,55.74,0,27.6677,0
42,52.34,0,31.9391,0
43,51,0,33.0182,0
44,50.46,0,26.9203,0
45,54.82,0,46.1332,0
46,54.46,0,26.4121,0
47,45.4,0,27.9803,0
48,46.6,0,28.1011,0
49,53.86,0,35.937,0
