Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,10.06,0,2.46121,0
1,9.5,0,2.16889,0
2,9.72,0,2.44148,0
3,20.52,0,73.4584,0
4,43.7,0,129.982,0
5,20.9,0,74.8725,0
6,130.6,0,270.384,0
7,60.32,0,129.931,0
8,97.34,0,191.416,0
9,131.68,0,259.631,0
10,147.6,0,244.151,0
11,170.44,0,271.495,0
12,228.86,0,316.694,0
13,165.26,0,259.68,0
14,181.54,0,227.803,0
15,239.04,0,280.744,0
16,201.74,0,255.674,0
17,203.56,0,253.854,0
18,225.34,0,277.711,0
19,191.02,0,231.244,0
20,206.32,0,244.956,0
21,230.32,0,293.857,0
22,187.52,0,267.959,0
23,174.84,0,218.853,0
24,209.44,0,257.952,0
25,226.22,0,294.414,0
26,250.66,0,306.592,0
27,193.36,0,256.404,0
28,273.4,0,323.049,0
29,202.3,0,243.894,0
30,252.74,0,321.819,0
31,185.82,0,282.936,0
32,137.38,0,215.263,0
33,209.56,0,299.738,0
34,183.62,0,268.755,0
35,178.04,0,279.64,0
36,166.18,0,252.687,0
37,164.76,0,274.161,0
38,167.88,0,245.744,0
39,150.2,0,209.078,0
40,160.32,0,215.957,0
41,189.02,0,253.649,0
42,146.66,0,176.789,0
43,205.08,0,264.045,0
44,237.2,0,296.577,0
45,223.04,0,274.727,0
46,258.94,0,332.206,0
47,251.04,0,356.857,0
48,256.08,0,316.301,0
49,229.9,0,316.527,0
