Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,10,0,0,0
6,10,0,0,0
7,10,0,0,0
8,10,0,0,0
9,10,0,0,0
10,10,0,0,0
11,26,0,0,0
12,9,0,0,0
13,9,0,0,0
14,9,0,0,0
15,9,0,0,0
16,9,0,0,0
17,9,0,0,0
18,9,0,0,0
19,10,0,0,0
20,736.68,0,17.5388,0
21,21.28,0,59.9497,0
22,128.92,0,17.2566,0
23,15.12,0,25.518,0
24,16.5,0,38.387,0
25,18.36,0,42.2619,0
26,17.24,0,38.0196,0
27,53.96,0,18.0158,0
28,14.46,0,13.1556,0
29,13.24,0,15.0747,0
30,10.08,0,3.90102,0
31,10.74,0,2.43118,0
32,22.94,0,2.99258,0
33,24.26,0,16.229,0
34,24.78,0,12.3227,0
35,50.22,0,15.5698,0
36,129.6,0,45.7602,0
37,54.54,0,26.4793,0
38,115.06,0,39.7812,0
39,121.52,0,37.6966,0
40,40.48,0,24.5774,0
41,98.14,0,28.4196,0
42,93.92,0,25.3054,0
43,109.76,0,32.5505,0
44,95.96,0,30.0312,0
45,110.8,0,30.6887,0
46,36.72,0,21.0946,0
47,99.7,0,31.3383,0
48,42.4,0,22.9258,0
49,89.68,0,28.4249,0
