Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,14.1,0,6.81011,0
1,14.28,0,6.04081,0
2,13.04,0,7.20533,0
3,13.44,0,4.8704,0
4,14.72,0,15.9105,0
5,11.86,0,4.21857,0
6,14.48,0,8.26905,0
7,19.74,0,31.2885,0
8,25.2,0,36.6049,0
9,17.4,0,19.6687,0
10,42.7,0,63.9178,0
11,23.18,0,32.9388,0
12,25.66,0,41.599,0
13,26.64,0,32.4947,0
14,37.68,0,44.8323,0
15,30.94,0,46.93,0
16,35.36,0,52.9889,0
17,40.88,0,63.5406,0
18,36.58,0,56.4964,0
19,28.04,0,37.9059,0
20,34.74,0,42.1038,0
21,50.24,0,66.5486,0
22,26.38,0,33.8417,0
23,48.64,0,62.0276,0
24,34.76,0,37.377,0
25,52.84,0,57.0951,0
26,31.38,0,43.2722,0
27,36.46,0,37.2363,0
28,31.88,0,40.2074,0
29,46.06,0,51.7973,0
30,38.58,0,46.0262,0
31,29.58,0,36.5168,0
32,45.62,0,64.6286,0
33,34.3,0,36.7858,0
34,25.5,0,29.1535,0
35,23.34,0,27.7765,0
36,40.7,0,46.913,0
37,29.42,0,34.4366,0
38,34.68,0,45.2861,0
39,28.92,0,32.7806,0
40,22.98,0,18.1855,0
41,24.08,0,22.9799,0
42,32.14,0,41.3526,0
43,37.84,0,62.1753,0
44,40.8,0,61.1479,0
45,35.94,0,43.0313,0
46,37.12,0,54.7658,0
47,30.86,0,28.1251,0
48,40,0,40.2847,0
49,32.34,0,39.8418,0
