Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,9,0,0,0
12,9,0,0,0
13,9,0,0,0
14,9,0,0,0
15,9,0,0,0
16,9,0,0,0
17,9,0,0,0
18,9,0,0,0
19,10,0,0,0
20,10,0,0,0
21,10,0,0,0
22,10,0,0,0
23,10,0,0,0
24,10,0,0,0
25,19.06,0,64.0639,0
26,12.4,0,16.9706,0
27,16.46,0,45.6791,0
28,16.3,0,44.5477,0
29,15.56,0,39.3151,0
30,22.88,0,91.0754,0
31,15.98,0,42.285,0
32,30.02,0,141.563,0
33,9.98,0,0.141421,0
34,10,0,0,0
35,10.04,0,0.282843,0
36,10.66,0,4.6669,0
37,10.08,0,0.565685,0
38,10.42,0,2.96985,0
39,12.74,0,19.3747,0
40,30.02,0,141.563,0
41,9.98,0,0.141421,0
42,10.04,0,0.282843,0
43,29.92,0,140.856,0
44,30.02,0,141.563,0
45,10,0,0,0
46,19.28,0,65.6195,0
47,30.02,0,141.563,0
48,30.02,0,141.563,0
49,11.08,0,0.723935,0
