Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,13,0,0,0
4,9,0,0,0
5,9,0,0,0
6,25,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,13,0,0,0
12,21,0,0,0
13,27,0,0,0
14,9,0,0,0
15,12,0,0,0
16,9,0,0,0
17,9,0,0,0
18,13,0,0,0
19,9.26,0,1.83848,0
20,9.28,0,1.9799,0
21,9,0,0,0
22,26.12,0,7.53127,0
23,9.24,0,1.69706,0
24,17.94,0,9.95174,0
25,9,0,0,0
26,18.66,0,3.75043,0
27,9,0,0,0
28,9,0,0,0
29,9.04,0,0.282843,0
30,21.38,0,1.30759,0
31,9,0,0,0
32,16,0,3.62531,0
33,9.1,0,0.707107,0
34,15.68,0,7.47087,0
35,21.42,0,11.5795,0
36,16.48,0,8.52425,0
37,26.34,0,4.35941,0
38,9.7,0,1.84336,0
39,20.52,0,4.97438,0
40,9.36,0,2.54558,0
41,21.06,0,3.45472,0
42,9.08,0,0.565685,0
43,18.96,0,11.2503,0
44,23.56,0,3.4176,0
45,16.48,0,8.89678,0
46,33.16,0,21.7156,0
47,22.22,0,15.4118,0
48,12.42,0,3.09107,0
49,15.32,0,5.45647,0
