Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,16.18,0,9.72623
1,0,9.5,0,0.788954
2,0,9.42,0,0.882714
3,0,9.5,0,0.788954
4,0,9.24,0,0.59109
5,0,9.3,0,1.0351
6,0,9.28,0,0.671277
7,0,9.34,0,0.847806
8,0,9.26,0,0.59966
9,0,9.76,0,1.31801
10,0,9.3,0,0.677631
11,0,9.54,0,1.1466
12,0,29.46,0,141.646
13,0,9.6,0,1.06904
14,0,29.98,0,141.606
15,0,32.02,0,142.151
16,0,49.38,0,198.284
17,0,29.6,0,141.628
18,0,166.9,0,364.28
19,0,179.42,0,372.23
20,0,49.7,0,198.22
21,0,166.38,0,357.592
22,0,178.32,0,369.287
23,0,254.54,0,409.552
24,0,189.44,0,374.201
25,0,260.56,0,432.405
26,0,240.32,0,419.889
27,0,226.32,0,403.416
28,0,290.2,0,439.773
29,0,238.76,0,411.232
30,0,255.34,0,429.695
31,0,257.36,0,428.678
32,0,254.38,0,420.261
33,0,277.58,0,426.665
34,0,323.86,0,446.577
35,0,363.26,0,471.79
36,0,319.12,0,458.878
37,0,437.08,0,494.589
38,0,317.08,0,460.06
39,0,399.08,0,487.308
40,0,450.56,0,501.822
41,0,414.08,0,492.98
42,0,297.6,0,450.805
43,0,295.7,0,451.397
44,0,373.76,0,483.286
45,0,416.76,0,491.151
46,0,409.92,0,484.755
47,0,417.92,0,481.911
48,0,422.48,0,492.638
49,0,390.42,0,490.774
