Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,22.96,0,13.4649
1,0,24.18,0,13.8279
2,0,18.48,0,15.0662
3,0,17.82,0,10.8791
4,0,17.78,0,13.845
5,0,15.12,0,8.91374
6,0,16.98,0,9.31203
7,0,16.34,0,10.615
8,0,19.66,0,15.4598
9,0,15.78,0,10.2106
10,0,15.22,0,10.6009
11,0,20.38,0,19.875
12,0,16.92,0,11.3548
13,0,16.74,0,11.8732
14,0,18.56,0,12.6461
15,0,17,0,11.2504
16,0,17.24,0,11.2623
17,0,16.28,0,9.3635
18,0,20.72,0,16.1877
19,0,20.82,0,16.4114
20,0,15.92,0,8.70805
21,0,17.06,0,10.34
22,0,15.02,0,7.51187
23,0,16.98,0,9.70901
24,0,17.16,0,11.242
25,0,17.82,0,13.0379
26,0,20.36,0,18.019
27,0,19.54,0,12.306
28,0,19.08,0,15.5036
29,0,17.44,0,12.733
30,0,15.68,0,10.0009
31,0,17.2,0,11.1135
32,0,17.56,0,11.3536
33,0,16.64,0,14.9267
34,0,14.64,0,9.02097
35,0,20.04,0,14.3938
36,0,21.8,0,12.6797
37,0,16.14,0,7.75126
38,0,14.16,0,7.09228
39,0,17.8,0,14.8407
40,0,14.3,0,8.05656
41,0,18.32,0,12.7623
42,0,19.36,0,12.8964
43,0,17.58,0,11.3732
44,0,15.8,0,10.2619
45,0,13.66,0,8.02448
46,0,16.4,0,11.4873
47,0,16.16,0,9.0787
48,0,17.98,0,13.2102
49,0,16.42,0,11.8116
