Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,11.22,0,5.905,0
1,9.74,0,3.1024,0
2,10.68,0,5.8639,0
3,10.32,0,5.3469,0
4,9.76,0,2.83966,0
5,10,0,4.71212,0
6,10.58,0,3.97487,0
7,10.78,0,4.18593,0
8,9.18,0,1.00387,0
9,10.56,0,5.02305,0
10,10.2,0,3.8119,0
11,10.78,0,5.27331,0
12,10.64,0,5.11804,0
13,11.06,0,8.10747,0
14,11.06,0,9.11919,0
15,9.82,0,2.13513,0
16,10.48,0,4.80748,0
17,10.3,0,3.11841,0
18,10.28,0,4.61161,0
19,9.76,0,2.66159,0
20,10.46,0,4.23402,0
21,11.8,0,9.10931,0
22,10.2,0,3.0706,0
23,10.9,0,6.18837,0
24,10.36,0,6.39758,0
25,9.46,0,1.29694,0
26,9.5,0,1.70533,0
27,11.62,0,9.89927,0
28,10.04,0,3.62508,0
29,11.3,0,6.61245,0
30,10.4,0,4.34718,0
31,11.12,0,8.16073,0
32,9.78,0,2.06319,0
33,9.56,0,1.38741,0
34,10.5,0,4.88333,0
35,10.4,0,3.8119,0
36,11.4,0,6.10119,0
37,10.8,0,5.98297,0
38,9.7,0,2.01271,0
39,11.82,0,7.87839,0
40,11.12,0,4.83879,0
41,11.72,0,8.44197,0
42,9.52,0,1.74075,0
43,10.14,0,2.96242,0
44,9.28,0,1.03095,0
45,11.38,0,7.53195,0
46,10.42,0,3.60889,0
47,9.98,0,3.3104,0
48,11.52,0,6.50664,0
49,11.66,0,7.55824,0
