Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,10,0,0,0
5,9,0,0,0
6,23,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,9,0,0,0
12,10,0,0,0
13,9,0,0,0
14,18,0,0,0
15,9,0,0,0
16,10,0,0,0
17,9,0,0,0
18,12,0,0,0
19,10,0,0,0
20,9,0,0,0
21,38,0,0,0
22,9,0,0,0
23,9,0,0,0
24,10,0,0,0
25,22,0,0,0
26,10,0,0,0
27,1011,0,0,0
28,9,0,0,0
29,9.66,0,0.917183,0
30,9.16,0,0.865672,0
31,10.72,0,1.53915,0
32,9.6,0,0.534522,0
33,9.48,0,2.85171,0
34,11,0,9.56823,0
35,9,0,0,0
36,9.08,0,0.340468,0
37,9.18,0,1.27279,0
38,9.52,0,0.504672,0
39,10.5,0,1.47427,0
40,9.68,0,3.22895,0
41,9.4,0,2.26779,0
42,9.68,0,1.0583,0
43,9.78,0,2.11206,0
44,11.12,0,3.41449,0
45,9.02,0,0.141421,0
46,9.32,0,1.39152,0
47,10.42,0,9.34615,0
48,10.06,0,3.93524,0
49,9.2,0,1.03016,0
