Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,21.84,0,83.7214,0
12,19.48,0,67.0337,0
13,12.32,0,16.4049,0
14,14.34,0,30.6884,0
15,17.58,0,53.5987,0
16,23.32,0,94.1866,0
17,23.94,0,84.0312,0
18,27.76,0,88.0843,0
19,26,0,83.7452,0
20,22.08,0,84.8432,0
21,25.34,0,108.47,0
22,21.92,0,72.1924,0
23,16.12,0,43.4195,0
24,43.28,0,143.322,0
25,44.86,0,164.284,0
26,50.12,0,198.131,0
27,13.4,0,17.5523,0
28,14.96,0,16.5319,0
29,17.5,0,23.4436,0
30,19.28,0,29.2854,0
31,18.2,0,24.8391,0
32,17.8,0,27.313,0
33,941.14,0,241.119,0
34,23.06,0,44.6453,0
35,25.54,0,67.6887,0
36,157.54,0,43.7153,0
37,134.76,0,101.043,0
38,56.52,0,181.693,0
39,57.4,0,135.319,0
40,267,0,76.5285,0
41,261.82,0,82.3548,0
42,278.98,0,91.9173,0
43,595.84,0,257.407,0
44,461.72,0,171.043,0
45,553.94,0,255.624,0
46,629.84,0,385.592,0
47,516.8,0,372.833,0
48,416.46,0,311.273,0
49,407.78,0,314.625,0
