Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,21.58,0,12.3257
1,0,17.96,0,11.0564
2,0,16.06,0,9.42296
3,0,16.42,0,9.19647
4,0,15.78,0,10.7803
5,0,15.74,0,9.57848
6,0,17.44,0,13.1369
7,0,15.36,0,9.91754
8,0,13.34,0,5.71646
9,0,15.26,0,11.7244
10,0,15.48,0,10.784
11,0,17.72,0,11.7422
12,0,17.8,0,9.77711
13,0,16.2,0,10.176
14,0,14.62,0,9.39581
15,0,15.8,0,8.98752
16,0,15.02,0,11.2513
17,0,18.14,0,12.3586
18,0,15.96,0,9.6298
19,0,13.94,0,8.18762
20,0,15.5,0,10.4398
21,0,14.62,0,9.831
22,0,17.46,0,10.4123
23,0,18.44,0,10.1924
24,0,16.96,0,11.9471
25,0,15.3,0,10.7176
26,0,18.26,0,13.5523
27,0,14.74,0,6.88035
28,0,15.86,0,8.16916
29,0,16.04,0,11.6198
30,0,16.02,0,9.06775
31,0,13.44,0,6.9522
32,0,17.36,0,9.43887
33,0,16.02,0,9.84884
34,0,14.22,0,9.40536
35,0,16.42,0,9.0781
36,0,17.7,0,13.394
37,0,15.3,0,9.3792
38,0,16.16,0,14.5677
39,0,17.64,0,15.6971
40,0,16.58,0,13.3601
41,0,15.02,0,10.1448
42,0,12.76,0,6.5514
43,0,16.88,0,10.4932
44,0,15.02,0,7.805
45,0,16.38,0,8.27805
46,0,13.92,0,5.7351
47,0,16.18,0,11.3635
48,0,16.16,0,8.20244
49,0,15.26,0,9.22466
