Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.3,0,0.614452,0
1,9.32,0,0.683329,0
2,9.2,0,0.534522,0
3,9.26,0,0.632778,0
4,9.14,0,0.534904,0
5,9.1,0,0.364216,0
6,9.32,0,0.793854,0
7,9.34,0,0.688388,0
8,9.22,0,0.815413,0
9,9.2,0,0.699854,0
10,9.22,0,0.70826,0
11,69.42,0,240.303,0
12,29.42,0,141.652,0
13,29.92,0,141.607,0
14,110.5,0,303.231,0
15,92.4,0,274.24,0
16,153.38,0,350.101,0
17,155.94,0,349.718,0
18,264.92,0,425.742,0
19,356.26,0,475.464,0
20,318.02,0,459.416,0
21,200.92,0,385.198,0
22,242.06,0,396.692,0
23,279.46,0,418.684,0
24,278.2,0,419.2,0
25,304.56,0,432.096,0
26,307.5,0,430.591,0
27,432.7,0,482.953,0
28,449.64,0,488.307,0
29,259.88,0,414.073,0
30,313.62,0,443.649,0
31,468.06,0,490.767,0
32,522.82,0,494.81,0
33,472.36,0,489.545,0
34,452.36,0,487.358,0
35,371.78,0,470.871,0
36,415.04,0,479.335,0
37,471.22,0,489.662,0
38,417.36,0,477.793,0
39,469.8,0,490.419,0
40,437.02,0,494.422,0
41,458.1,0,496.604,0
42,458.86,0,496.079,0
43,470.7,0,491.762,0
44,429.1,0,487.327,0
45,517.38,0,499.697,0
46,641.46,0,480.098,0
47,459.82,0,495.757,0
48,554.08,0,500.698,0
49,516.86,0,500.146,0
