Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,10.44,0,3.87119,0
1,11.08,0,5.57267,0
2,10.76,0,5.06915,0
3,11.14,0,5.5623,0
4,13.78,0,10.8295,0
5,22.62,0,33.2988,0
6,33.74,0,37.9397,0
7,40.4,0,48.7446,0
8,42,0,37.6292,0
9,46.66,0,49.6928,0
10,64.74,0,58.7193,0
11,57.14,0,54.1706,0
12,55.42,0,48.8049,0
13,57.42,0,47.0467,0
14,39.28,0,26.8617,0
15,59.88,0,74.8341,0
16,44.02,0,29.2648,0
17,47.46,0,33.0727,0
18,45.72,0,39.0944,0
19,54.68,0,46.0977,0
20,55.6,0,42.2302,0
21,50.84,0,31.3605,0
22,47.84,0,40.551,0
23,52.52,0,37.8742,0
24,54.7,0,40.9501,0
25,48.78,0,39.026,0
26,44.52,0,32.5246,0
27,45.72,0,32.7115,0
28,48.22,0,38.1534,0
29,49.44,0,48.0905,0
30,44.36,0,33.6808,0
31,50.2,0,37.4635,0
32,48.12,0,37.4349,0
33,43.14,0,33.3497,0
34,42.38,0,35.6118,0
35,50.8,0,49.9502,0
36,46.08,0,39.7692,0
37,47,0,44.9934,0
38,39.88,0,32.3013,0
39,45.56,0,39.6774,0
40,45.98,0,35.8235,0
41,49.84,0,48.4551,0
42,51.32,0,46.4896,0
43,49.4,0,40.9948,0
44,52.4,0,46.6822,0
45,53.52,0,51.0467,0
46,52.24,0,45.2213,0
47,58.6,0,51.8766,0
48,54.46,0,43.8817,0
49,56.6,0,49.0119,0
