Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,12.72,0,5.41366,0
1,15.84,0,23.8056,0
2,16.8,0,19.0745,0
3,25.64,0,33.6263,0
4,26.6,0,37.8396,0
5,39.32,0,45.9372,0
6,45.14,0,43.8667,0
7,62.66,0,65.0587,0
8,75.26,0,61.6888,0
9,45.16,0,29.5071,0
10,55.78,0,49.6055,0
11,56.42,0,46.4385,0
12,49.42,0,36.8705,0
13,56.06,0,37.1134,0
14,54.18,0,41.5862,0
15,51.42,0,40.1065,0
16,51.38,0,31.8016,0
17,48.44,0,27.7916,0
18,44.52,0,23.9133,0
19,54.44,0,35.6578,0
20,48.74,0,27.7818,0
21,55.56,0,37.5631,0
22,52.82,0,34.6379,0
23,57.56,0,38.1689,0
24,54.5,0,37.2253,0
25,51.82,0,38.8365,0
26,55.34,0,45.8972,0
27,55.56,0,40.2848,0
28,59.32,0,42.442,0
29,54.68,0,43.6056,0
30,55.4,0,39.0473,0
31,61.8,0,49.9032,0
32,62.14,0,48.6801,0
33,62.7,0,43.337,0
34,56.06,0,41.3375,0
35,52.24,0,36.8026,0
36,60.9,0,42.4256,0
37,54.28,0,37.658,0
38,58.22,0,42.619,0
39,61.14,0,40.941,0
40,63.58,0,48.4996,0
41,59.8,0,41.6712,0
42,62.38,0,44.6939,0
43,61.72,0,51.8633,0
44,56.48,0,45.9664,0
45,60.48,0,48.2558,0
46,64.14,0,47.8863,0
47,56.28,0,41.0858,0
48,56.52,0,48.7715,0
49,54.58,0,36.004,0
