Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,9,0,0,0
11,10,0,0,0
12,10,0,0,0
13,10,0,0,0
14,10,0,0,0
15,10,0,0,0
16,10,0,0,0
17,21.72,0,82.8729,0
18,18.3,0,58.6899,0
19,15.3,0,37.4767,0
20,22,0,84.8528,0
21,25.34,0,108.47,0
22,20.08,0,71.2764,0
23,16.14,0,43.4164,0
24,43.3,0,143.318,0
25,43.18,0,164.201,0
26,50.12,0,198.131,0
27,13.4,0,17.5523,0
28,14.1,0,15.4315,0
29,16.72,0,23.5537,0
30,16.46,0,22.2978,0
31,17.96,0,23.9617,0
32,16.4,0,21.8968,0
33,958.98,0,210.045,0
34,21.06,0,42.9862,0
35,23.3,0,66.3513,0
36,159,0,43.1533,0
37,137.24,0,99.3231,0
38,49.18,0,169.832,0
39,32.72,0,85.458,0
40,266.72,0,76.9466,0
41,270.48,0,58.1526,0
42,279.86,0,84.1675,0
43,672.92,0,256.061,0
44,467.68,0,156.897,0
45,607.92,0,221.361,0
46,760.88,0,325.689,0
47,622.02,0,352.28,0
48,500.9,0,316.196,0
49,455.5,0,286.162,0
