Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,10.76,0,5.32441,0
1,9.3,0,0.974156,0
2,30.46,0,23.0609,0
3,20.88,0,18.3366,0
4,26.72,0,14.0887,0
5,30.68,0,21.695,0
6,30.62,0,20.4429,0
7,23.4,0,13.4786,0
8,25.78,0,20.1325,0
9,23.44,0,19.2801,0
10,23.82,0,22.7252,0
11,17.88,0,8.3364,0
12,17.44,0,7.79105,0
13,20.4,0,12.472,0
14,16.96,0,8.77371,0
15,19.92,0,14.9678,0
16,16.5,0,9.20348,0
17,18.26,0,13.0881,0
18,19.56,0,11.6936,0
19,20.46,0,12.7395,0
20,17.6,0,8.5045,0
21,18.96,0,9.15169,0
22,18.36,0,10.8209,0
23,16.74,0,7.87352,0
24,19.3,0,10.7613,0
25,16.42,0,7.69068,0
26,18.48,0,7.65917,0
27,20.28,0,14.32,0
28,19.16,0,11.7306,0
29,20.08,0,11.0893,0
30,20.54,0,10.0229,0
31,17.6,0,10.5405,0
32,24.18,0,19.6497,0
33,20.74,0,12.0455,0
34,16.7,0,8.77671,0
35,18.22,0,8.23702,0
36,18.22,0,9.1122,0
37,20.68,0,9.08338,0
38,21.84,0,10.8428,0
39,20.02,0,8.99317,0
40,19.64,0,10.69,0
41,16.36,0,7.13073,0
42,19.24,0,10.6762,0
43,18.64,0,8.8704,0
44,18.42,0,9.4698,0
45,18.16,0,11.1252,0
46,20.58,0,13.3066,0
47,22.94,0,16.1554,0
48,20.7,0,9.62406,0
49,20.4,0,12.3139,0
