Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,13.9,0,6.78308,0
1,13.8,0,4.52205,0
2,12.24,0,3.51997,0
3,13.12,0,4.81765,0
4,12.74,0,4.15913,0
5,11.68,0,4.20126,0
6,13.5,0,5.6252,0
7,12.44,0,3.11782,0
8,13.4,0,5.41351,0
9,13.06,0,3.7275,0
10,12.9,0,4.35773,0
11,13.02,0,5.31263,0
12,12.94,0,4.38648,0
13,12.18,0,3.94705,0
14,14.16,0,5.66896,0
15,12.44,0,5.53711,0
16,13.58,0,4.5089,0
17,12.86,0,3.31361,0
18,11.62,0,2.34643,0
19,12.86,0,4.27623,0
20,14.36,0,4.83508,0
21,14.52,0,5.52264,0
22,14.62,0,6.88651,0
23,12.96,0,3.45797,0
24,13.04,0,3.75233,0
25,12.84,0,4.30643,0
26,14.04,0,5.20972,0
27,13.72,0,5.69296,0
28,14.56,0,7.15473,0
29,12.92,0,3.46905,0
30,14,0,7.99234,0
31,13.56,0,6.18477,0
32,15.72,0,9.06674,0
33,17,0,13.0775,0
34,14.96,0,6.13441,0
35,14.94,0,5.66914,0
36,14.74,0,4.68088,0
37,16.2,0,9.55115,0
38,17.68,0,7.12409,0
39,18.34,0,12.8247,0
40,18.82,0,12.0419,0
41,17.64,0,8.25551,0
42,17.98,0,7.01744,0
43,17.88,0,8.01183,0
44,20.58,0,8.12929,0
45,21.18,0,12.16,0
46,21.74,0,16.0659,0
47,22.52,0,14.0861,0
48,22.48,0,12.5312,0
49,22.4,0,12.7903,0
