Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,9,0,0,0
2,9,0,0,0
3,9,0,0,0
4,9,0,0,0
5,9,0,0,0
6,9,0,0,0
7,9,0,0,0
8,9,0,0,0
9,9,0,0,0
10,10,0,0,0
11,10,0,0,0
12,10,0,0,0
13,10,0,0,0
14,10,0,0,0
15,10,0,0,0
16,10,0,0,0
17,26.12,0,113.986,0
18,26.2,0,114.551,0
19,25.56,0,110.026,0
20,10.04,0,0.282843,0
21,9.98,0,0.141421,0
22,12.38,0,16.8291,0
23,537.24,0,59.2912,0
24,735.18,0,139.196,0
25,674.98,0,163.462,0
26,69.28,0,163.993,0
27,33.72,0,72.7248,0
28,126.7,0,41.3784,0
29,123,0,109.265,0
30,151.5,0,130.253,0
31,30.22,0,43.5268,0
32,135.1,0,74.5307,0
33,143.74,0,121.805,0
34,145.74,0,101.818,0
35,184,0,162.473,0
36,142.78,0,123.515,0
37,151.46,0,210.863,0
38,155.78,0,135.674,0
39,131.88,0,98.5407,0
40,200.1,0,143.493,0
41,240.72,0,164.333,0
42,261.88,0,207.197,0
43,242.56,0,163.861,0
44,318.96,0,198.256,0
45,376.4,0,228.877,0
46,650.36,0,417.399,0
47,625.22,0,440.307,0
48,138.1,0,245.157,0
49,277.12,0,228.518,0
