Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,10,0,0,0
2,9,0,0,0
3,9,0,0,0
4,16,0,0,0
5,29,0,0,0
6,9,0,0,0
7,9,0,0,0
8,31,0,0,0
9,23,0,0,0
10,18,0,0,0
11,20.92,0,3.50999,0
12,18.4,0,5.01427,0
13,11.64,0,3.00856,0
14,13.08,0,3.50999,0
15,16.72,0,6.01712,0
16,11.2,0,2.50713,0
17,22.78,0,5.82146,0
18,20.48,0,11.8481,0
19,14.9,0,5.68654,0
20,12.96,0,4.51284,0
21,20.44,0,13.0371,0
22,21.76,0,2.00571,0
23,13.1,0,3.88219,0
24,27,0,16.127,0
25,18.4,0,5.01427,0
26,9.52,0,0.504672,0
27,10.62,0,1.51037,0
28,18.02,0,8.77262,0
29,9.62,0,0.805339,0
30,26.1,0,17.1705,0
31,9,0,0,0
32,16.56,0,8.39135,0
33,9.62,0,2.5626,0
34,36.92,0,30.3051,0
35,18.24,0,10.9685,0
36,22.54,0,14.1857,0
37,9.28,0,1.9799,0
38,13.58,0,29.3592,0
39,15.2,0,8.4322,0
40,10.8,0,10.24,0
41,31.72,0,20.6329,0
42,13.52,0,25.7288,0
43,92.14,0,72.7349,0
44,55.08,0,45.5088,0
45,12.7,0,7.83308,0
46,21.72,0,10.2261,0
47,9.8,0,3.49343,0
48,9.44,0,2.0816,0
49,29.26,0,8.8521,0
