Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,13.72,0,6.60563
1,0,11.06,0,2.51858
2,0,10.44,0,1.78611
3,0,10.24,0,1.84678
4,0,11.5,0,2.66688
5,0,10.82,0,2.0473
6,0,10.52,0,1.56805
7,0,11.1,0,2.34955
8,0,10.78,0,2.17865
9,0,11,0,2.05039
10,0,10.92,0,2.64066
11,0,10.98,0,2.8535
12,0,10.42,0,1.47205
13,0,11.12,0,2.44649
14,0,11.72,0,2.92798
15,0,10.96,0,1.60306
16,0,10.84,0,2.95103
17,0,11.26,0,2.20213
18,0,10.58,0,2.36548
19,0,10.46,0,1.5414
20,0,13.24,0,14.3705
21,0,19.28,0,58.7551
22,0,41.16,0,156.683
23,0,15.9,0,26.3294
24,0,32.6,0,79.2155
25,0,33.62,0,141.944
26,0,32.7,0,80.4054
27,0,84.08,0,232.344
28,0,30.32,0,78.6222
29,0,75.86,0,219.677
30,0,31.72,0,83.0476
31,0,139.48,0,292.559
32,0,219.98,0,352.467
33,0,177.26,0,293.882
34,0,243.92,0,361.698
35,0,248.26,0,340.914
36,0,280.02,0,373.892
37,0,261.7,0,331.913
38,0,249.48,0,318.178
39,0,342.46,0,406.257
40,0,323.1,0,358.204
41,0,305.34,0,315.742
42,0,399.06,0,381.631
43,0,377.78,0,397.306
44,0,390.32,0,368.165
45,0,379.9,0,364.443
46,0,426.5,0,387.891
47,0,380.88,0,389.664
48,0,436.18,0,381.749
49,0,364.68,0,321.09
