Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.62,0,1.10454,0
1,9.52,0,0.838852,0
2,9.26,0,0.632778,0
3,9.28,0,0.640153,0
4,29.24,0,141.676,0
5,9.26,0,0.964894,0
6,33.44,0,142.98,0
7,29.7,0,141.629,0
8,70.22,0,240.161,0
9,113.18,0,302.843,0
10,105.4,0,280.678,0
11,208.74,0,385.894,0
12,207.12,0,382.622,0
13,104.56,0,256.781,0
14,248.54,0,411.193,0
15,221.44,0,377.612,0
16,147.5,0,298.662,0
17,353.32,0,452.51,0
18,264.4,0,393.229,0
19,333.74,0,437.522,0
20,233.36,0,377.281,0
21,326.2,0,437.213,0
22,243.5,0,376.51,0
23,372.66,0,459.398,0
24,347.14,0,451.754,0
25,338,0,447.836,0
26,347.1,0,447.026,0
27,396.28,0,458.649,0
28,457.92,0,474.16,0
29,308.5,0,419.594,0
30,365.06,0,464.842,0
31,440.7,0,470.341,0
32,421.2,0,473.579,0
33,359.16,0,458.932,0
34,547.08,0,482.994,0
35,370.9,0,454.308,0
36,517.98,0,485.528,0
37,460.04,0,477.361,0
38,493.52,0,480.105,0
39,464.04,0,478.68,0
40,480.74,0,490.803,0
41,496.44,0,486.8,0
42,517.68,0,482.719,0
43,516.08,0,487.809,0
44,520.62,0,496.751,0
45,469.18,0,489.85,0
46,547.46,0,489.631,0
47,617.3,0,478.683,0
48,444.54,0,489.269,0
49,638.4,0,481.662,0
