Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,24.16,0,8.74435,0
1,15.56,0,9.33975,0
2,15.7,0,6.27027,0
3,12.94,0,5.57842,0
4,14.34,0,7.25233,0
5,15.1,0,9.27857,0
6,14.32,0,10.8843,0
7,13.34,0,8.71454,0
8,13.68,0,7.86737,0
9,12.64,0,4.97652,0
10,13.06,0,7.9293,0
11,13.9,0,8.66673,0
12,12.92,0,6.10734,0
13,14.7,0,9.53886,0
14,15.08,0,10.2037,0
15,13.18,0,6.41328,0
16,12.92,0,7.05616,0
17,13.38,0,6.38522,0
18,13.02,0,10.4481,0
19,12.84,0,7.58183,0
20,12.8,0,10.5676,0
21,11.78,0,4.4045,0
22,16.14,0,10.2061,0
23,13.96,0,6.91039,0
24,13.92,0,8.1161,0
25,13.94,0,6.64066,0
26,13.08,0,5.46917,0
27,13.16,0,7.65416,0
28,13.36,0,6.74237,0
29,13.96,0,6.88376,0
30,15.16,0,10.078,0
31,14.86,0,6.66398,0
32,15,0,8.72716,0
33,14.88,0,10.0319,0
34,11.6,0,5.68923,0
35,16.2,0,9.68272,0
36,12.92,0,7.37851,0
37,13.44,0,6.82779,0
38,13.82,0,7.7214,0
39,12.58,0,8.68987,0
40,11.88,0,5.48705,0
41,13.52,0,8.68553,0
42,13.4,0,11.245,0
43,12.5,0,6.51607,0
44,13.8,0,7.21676,0
45,12.96,0,6.08766,0
46,14.82,0,8.20823,0
47,15.98,0,13.9555,0
48,13.48,0,6.27024,0
49,12.58,0,5.88006,0
