Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,11.88,0,2.71534,0
1,13.88,0,4.75798,0
2,12.58,0,3.95944,0
3,14.04,0,5.58043,0
4,12.98,0,3.98205,0
5,13.44,0,5.14746,0
6,14.86,0,5.86588,0
7,13.18,0,4.40172,0
8,13.38,0,5.14242,0
9,13.04,0,3.73598,0
10,14.32,0,5.72656,0
11,13.12,0,5.30167,0
12,12.54,0,3.56977,0
13,12.5,0,4.08706,0
14,13.44,0,4.21929,0
15,12.82,0,5.66655,0
16,13.06,0,4.10778,0
17,12.9,0,3.72115,0
18,11.82,0,3.10819,0
19,12.72,0,4.01039,0
20,14.68,0,6.06913,0
21,14.12,0,5.20063,0
22,14.6,0,6.80036,0
23,13.5,0,5.90831,0
24,12.6,0,3.69777,0
25,13.12,0,4.72354,0
26,13.64,0,4.77134,0
27,12.92,0,4.12479,0
28,13.1,0,5.95647,0
29,12.92,0,4.36984,0
30,12.8,0,3.49927,0
31,12.68,0,6.07921,0
32,13.42,0,5.39497,0
33,12.92,0,3.85894,0
34,14.02,0,4.72721,0
35,12.7,0,4.46871,0
36,13.64,0,4.32723,0
37,13.08,0,4.27064,0
38,12.96,0,5.32978,0
39,12.76,0,4.3545,0
40,13.02,0,4.37288,0
41,14.3,0,6.24745,0
42,12.86,0,3.88093,0
43,13.1,0,4.04187,0
44,13.12,0,3.57223,0
45,13.16,0,5.08844,0
46,13.94,0,5.83588,0
47,12.66,0,3.9929,0
48,12.74,0,3.1675,0
49,13.98,0,4.53328,0
