Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,20.3,0,11.4486,0
1,21.52,0,15.9773,0
2,23.44,0,16.7748,0
3,23.74,0,14.6717,0
4,21.42,0,14.2386,0
5,23.96,0,16.527,0
6,20.32,0,11.6206,0
7,19.1,0,10.0433,0
8,19.9,0,11.9408,0
9,20.58,0,10.3037,0
10,20.46,0,9.30264,0
11,26.64,0,15.7166,0
12,22.46,0,15.9018,0
13,18.88,0,9.42346,0
14,22.8,0,16.9344,0
15,23.24,0,15.2457,0
16,21,0,11.9301,0
17,22.52,0,15.0431,0
18,25.2,0,17.9728,0
19,24.44,0,15.6312,0
20,19.76,0,10.3066,0
21,22.28,0,13.7158,0
22,19.26,0,9.83706,0
23,18.24,0,9.63107,0
24,22.1,0,12.9209,0
25,20.54,0,11.4111,0
26,20.94,0,12.6078,0
27,24.94,0,17.6917,0
28,20.5,0,10.2125,0
29,23.16,0,14.9207,0
30,24.32,0,13.2179,0
31,21,0,11.2631,0
32,18.46,0,9.95543,0
33,19.66,0,13.663,0
34,23.74,0,14.2754,0
35,19.26,0,12.7996,0
36,23.76,0,14.1545,0
37,21.52,0,11.2181,0
38,21.9,0,17.4721,0
39,25.44,0,12.6187,0
40,25.5,0,13.7325,0
41,20.7,0,11.249,0
42,21.26,0,14.8857,0
43,21.7,0,10.9045,0
44,22.66,0,11.8625,0
45,18.68,0,8.69304,0
46,21.4,0,13.1971,0
47,20.96,0,12.6587,0
48,19.62,0,9.09561,0
49,21.34,0,13.7241,0
