Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,21.58,0,12.3257
1,0,16.82,0,9.09741
2,0,16.76,0,8.80297
3,0,16.36,0,9.46693
4,0,13.78,0,5.9119
5,0,14.92,0,8.53287
6,0,15.9,0,8.63843
7,0,13.34,0,6.59811
8,0,15.18,0,6.6538
9,0,15.06,0,8.48627
10,0,19.08,0,15.2782
11,0,15.96,0,10.631
12,0,15.58,0,8.54541
13,0,14.68,0,12.4547
14,0,13.34,0,6.10991
15,0,14.92,0,7.51282
16,0,14.96,0,6.41096
17,0,14.92,0,10.018
18,0,16.1,0,9.19905
19,0,14.52,0,11.5126
20,0,16.84,0,15.3508
21,0,19.56,0,14.7166
22,0,15.52,0,7.77027
23,0,15.54,0,8.11451
24,0,13.98,0,6.6286
25,0,15.46,0,9.28947
26,0,14.62,0,7.57787
27,0,17.2,0,10.198
28,0,14.82,0,7.17618
29,0,15,0,7.22806
30,0,17.4,0,11.3101
31,0,17.36,0,10.3189
32,0,14.48,0,9.45287
33,0,15.84,0,9.20373
34,0,16.68,0,11.4025
35,0,14.58,0,9.05333
36,0,15.42,0,8.77634
37,0,15.86,0,11.9044
38,0,16.94,0,12.6401
39,0,14.1,0,7.19765
40,0,15.02,0,8.42855
41,0,15.7,0,9.80473
42,0,15.68,0,10.3814
43,0,15.74,0,10.9727
44,0,15.52,0,6.52856
45,0,14.8,0,8.41767
46,0,13.28,0,5.19435
47,0,14.6,0,8.841
48,0,17.56,0,10.9062
49,0,14.86,0,8.05849
