Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.3,0,0.614452,0
1,9.32,0,0.683329,0
2,9.24,0,0.555492,0
3,9.26,0,0.632778,0
4,9.14,0,0.495284,0
5,9.12,0,0.38545,0
6,9.24,0,0.624663,0
7,9.18,0,0.437526,0
8,9.18,0,0.595562,0
9,9.18,0,0.66055,0
10,9.12,0,0.38545,0
11,9.2,0,0.534522,0
12,9.3,0,0.788954,0
13,9.24,0,0.624663,0
14,9.28,0,0.607437,0
15,9.26,0,0.59966,0
16,9.28,0,0.607437,0
17,9.16,0,0.509502,0
18,9.22,0,0.581694,0
19,9.28,0,0.607437,0
20,9.16,0,0.509502,0
21,9.22,0,0.615779,0
22,9.3,0,0.707107,0
23,9.24,0,0.555492,0
24,9.14,0,0.495284,0
25,9.14,0,0.452205,0
26,9.16,0,0.421852,0
27,9.2,0,0.571429,0
28,9.16,0,0.467734,0
29,9.14,0,0.452205,0
30,9.22,0,0.648074,0
31,9.28,0,0.858095,0
32,9.12,0,0.38545,0
33,9.28,0,0.729551,0
34,9.1,0,0.46291,0
35,9.12,0,0.38545,0
36,9.18,0,0.481918,0
37,9.16,0,0.548095,0
38,9.44,0,0.972269,0
39,9.12,0,0.38545,0
40,9.28,0,0.757008,0
41,9.14,0,0.404566,0
42,9.16,0,0.467734,0
43,9.22,0,0.545482,0
44,9.24,0,0.624663,0
45,9.16,0,0.548095,0
46,9.22,0,0.545482,0
47,9.28,0,0.640153,0
48,9.28,0,0.572855,0
49,9.16,0,0.421852,0
