Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,12.32,0,4.14256,0
1,13.98,0,4.80854,0
2,12.18,0,3.3727,0
3,14.16,0,5.49716,0
4,12.86,0,4.4032,0
5,12.9,0,4.73911,0
6,14.14,0,5.74282,0
7,12.94,0,3.73297,0
8,13.28,0,5.21004,0
9,12.94,0,3.75478,0
10,14.04,0,5.68191,0
11,13.32,0,5.55654,0
12,12.66,0,3.57777,0
13,12.64,0,4.26069,0
14,13.4,0,4.37992,0
15,12.9,0,5.74367,0
16,13.68,0,4.24476,0
17,12.74,0,3.06268,0
18,11.56,0,2.18679,0
19,12.42,0,3.74215,0
20,14.38,0,5.90016,0
21,13.98,0,4.78301,0
22,14.48,0,6.77703,0
23,13.82,0,5.86129,0
24,12.58,0,3.70378,0
25,13.28,0,4.94888,0
26,14.28,0,4.7339,0
27,12.7,0,4.81176,0
28,13.9,0,6.31891,0
29,13.06,0,4.25422,0
30,12.48,0,3.10523,0
31,12.8,0,6.10119,0
32,13.34,0,5.378,0
33,12.92,0,3.74624,0
34,13.72,0,4.59387,0
35,12.82,0,4.57004,0
36,12.88,0,3.5493,0
37,13.36,0,4.90631,0
38,13.04,0,5.22927,0
39,13.3,0,4.55914,0
40,12.92,0,4.29447,0
41,13.8,0,6.01698,0
42,13.74,0,5.38255,0
43,12.9,0,3.38815,0
44,12.96,0,3.53386,0
45,13.2,0,5.0669,0
46,13.36,0,4.16379,0
47,12.7,0,4.0267,0
48,12.26,0,2.97479,0
49,13.82,0,4.62332,0
