Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9,0,0,0
1,10,0,0,0
2,9,0,0,0
3,9,0,0,0
4,16,0,0,0
5,29,0,0,0
6,9,0,0,0
7,9,0,0,0
8,31.12,0,0.848528,0
9,24.58,0,11.1723,0
10,17.82,0,1.27279,0
11,20.76,0,3.85746,0
12,18.1,0,5.11999,0
13,11.52,0,2.99142,0
14,13.06,0,3.48999,0
15,16.7,0,6.04152,0
16,11.1,0,2.49285,0
17,22.62,0,6.08742,0
18,20.48,0,11.8481,0
19,15.24,0,5.83291,0
20,12.78,0,4.48712,0
21,19.92,0,12.9628,0
22,21.46,0,2.67422,0
23,13.1,0,3.88219,0
24,26.5,0,15.9441,0
25,18.58,0,5.36843,0
26,9.52,0,0.504672,0
27,11.52,0,6.30918,0
28,17.66,0,8.76591,0
29,10,0,2.71804,0
30,25.38,0,17.1165,0
31,9.5,0,3.53553,0
32,16.24,0,8.36797,0
33,11.5,0,12.6237,0
34,35.68,0,30.1096,0
35,17.86,0,10.8459,0
36,22.44,0,13.9286,0
37,9.7,0,3.53553,0
38,16.64,0,34.3575,0
39,16.36,0,10.0219,0
40,11.4,0,10.9302,0
41,30.96,0,20.5803,0
42,13.76,0,25.7417,0
43,89.2,0,72.6636,0
44,56.7,0,54.3249,0
45,13.36,0,9.01192,0
46,21.94,0,10.9198,0
47,10.56,0,5.02711,0
48,10.36,0,5.5797,0
49,31.12,0,19.8932,0
