Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,10.92,0,4.63721,0
1,12.78,0,7.31866,0
2,12.36,0,11.3043,0
3,13.4,0,9.78962,0
4,12.2,0,8.96023,0
5,14.74,0,12.1299,0
6,23.42,0,18.0454,0
7,15.08,0,10.6844,0
8,15.06,0,11.61,0
9,15.76,0,10.6418,0
10,19.7,0,14.6625,0
11,17.58,0,13.0604,0
12,15.34,0,8.1931,0
13,17.16,0,13.5094,0
14,15.74,0,9.64007,0
15,15.26,0,10.7187,0
16,17.92,0,12.868,0
17,17.24,0,14.0866,0
18,21.32,0,20.3805,0
19,15.04,0,11.9197,0
20,17.06,0,11.7827,0
21,16.04,0,11.9693,0
22,19.24,0,13.6196,0
23,17.86,0,13.9387,0
24,18.88,0,16.3703,0
25,17.08,0,14.9418,0
26,13.86,0,9.1071,0
27,18.14,0,13.1537,0
28,17.48,0,11.2072,0
29,17.46,0,12.8955,0
30,22.48,0,17.6071,0
31,18.32,0,13.5518,0
32,15.5,0,9.3596,0
33,15.22,0,9.88978,0
34,16.26,0,9.96281,0
35,17.04,0,13.7632,0
36,13.3,0,6.20155,0
37,15.24,0,12.6758,0
38,16,0,13.0243,0
39,14.36,0,7.99428,0
40,15.02,0,10.3992,0
41,16.02,0,11.6558,0
42,15.5,0,12.9161,0
43,15.88,0,10.8903,0
44,16.84,0,16.2297,0
45,15.72,0,11.3929,0
46,15.94,0,13.697,0
47,16.98,0,14.0545,0
48,14.66,0,8.66522,0
49,14.52,0,10.2424,0
