Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,18.68,0,11.0314
1,0,10.76,0,2.00571
2,0,9.88,0,1.00285
3,0,10.32,0,1.50428
4,0,13.12,0,1.00285
5,0,10.32,0,1.50428
6,0,12,0,0
7,0,12,0,0
8,0,12,0,0
9,0,12,0,0
10,0,12,0,0
11,0,12,0,0
12,0,12,0,0
13,0,12,0,0
14,0,12,0,0
15,0,12.2,0,1.41421
16,0,12,0,0
17,0,12,0,0
18,0,12,0,0
19,0,12,0,0
20,0,12,0,0
21,0,12,0,0
22,0,12,0,0
23,0,12,0,0
24,0,12,0,0
25,0,12,0,0
26,0,12,0,0
27,0,12,0,0
28,0,12,0,0
29,0,12,0,0
30,0,12,0,0
31,0,12,0,0
32,0,12,0,0
33,0,12,0,0
34,0,12,0,0
35,0,12,0,0
36,0,11.98,0,0.141421
37,0,11.94,0,0.424264
38,0,11.96,0,0.282843
39,0,12.14,0,1.48475
40,0,11.94,0,0.424264
41,0,11.94,0,0.424264
42,0,12.12,0,1.00285
43,0,11.94,0,0.424264
44,0,12.08,0,0.565685
45,0,12,0,0
46,0,12,0,0
47,0,12,0,0
48,0,12,0,0
49,0,12,0,0
