Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,16.46,0,12.0004
1,0,12.32,0,9.00893
2,0,34.5,0,109.452
3,0,50.66,0,165.941
4,0,25.1,0,64.1221
5,0,74.88,0,194.901
6,0,71.56,0,216.647
7,0,165.6,0,312.413
8,0,104.16,0,232.476
9,0,178.48,0,340.623
10,0,174.88,0,308.803
11,0,181.64,0,303.379
12,0,203,0,342.48
13,0,263.84,0,369.204
14,0,250.68,0,356.304
15,0,282.8,0,374.668
16,0,363.12,0,416.592
17,0,339.8,0,382.005
18,0,318.54,0,397.234
19,0,278.86,0,375.626
20,0,293.92,0,391.32
21,0,306.56,0,372.595
22,0,357.64,0,361.949
23,0,386.16,0,431.723
24,0,316.8,0,380.741
25,0,354.62,0,416.122
26,0,367.18,0,412.554
27,0,416.98,0,426.356
28,0,460.2,0,394.072
29,0,460.76,0,395.418
30,0,512.1,0,450.407
31,0,496.86,0,440.217
32,0,416.22,0,439.953
33,0,459.72,0,429.557
34,0,408.58,0,407.561
35,0,510.2,0,426.011
36,0,418.04,0,424.372
37,0,487.16,0,439.43
38,0,469.96,0,445.158
39,0,480.82,0,449.237
40,0,484.64,0,430.697
41,0,502.16,0,462.385
42,0,420.98,0,444.01
43,0,555.24,0,457.196
44,0,445.82,0,438.745
45,0,564.64,0,439.793
46,0,542.34,0,444.738
47,0,467,0,456.854
48,0,483.08,0,437.649
49,0,454.86,0,428.688
