Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,9.78,0,1.1119,0
1,9.42,0,0.784805,0
2,9.9,0,3.28416,0
3,9.6,0,0.989743,0
4,9.42,0,0.859283,0
5,9.84,0,2.83822,0
6,9.64,0,1.93528,0
7,10.04,0,2.79182,0
8,11.14,0,5.42485,0
9,11.78,0,6.11552,0
10,16.48,0,22.0521,0
11,16.18,0,23.5612,0
12,31.16,0,40.5334,0
13,23.38,0,40.4172,0
14,31.12,0,55.223,0
15,52.4,0,71.6234,0
16,44.86,0,58.6606,0
17,59.64,0,78.8467,0
18,56.04,0,61.2466,0
19,66.98,0,78.5199,0
20,46.02,0,49.3064,0
21,41.7,0,51.9133,0
22,60.88,0,58.1538,0
23,58.38,0,52.9026,0
24,59.42,0,55.6645,0
25,39.16,0,39.991,0
26,44.78,0,44.1589,0
27,40.02,0,35.3966,0
28,41.26,0,45.5854,0
29,45.06,0,37.6099,0
30,47.56,0,43.0648,0
31,38.6,0,28.9073,0
32,47.94,0,56.8842,0
33,46.3,0,33.8208,0
34,40,0,24.8136,0
35,42.44,0,28.9406,0
36,43.28,0,27.8216,0
37,42.42,0,28.0066,0
38,41.62,0,21.2227,0
39,42.06,0,21.2396,0
40,42.32,0,25.5905,0
41,51.6,0,32.5005,0
42,48.46,0,27.1144,0
43,48.16,0,28.8722,0
44,52.16,0,31.3208,0
45,48.32,0,28.0542,0
46,53.06,0,41.5827,0
47,47.68,0,26.0325,0
48,49.96,0,27.304,0
49,49.38,0,28.5571,0
