Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,12.56,0,4.24822,0
1,13.84,0,4.86705,0
2,12.3,0,3.52976,0
3,13.5,0,4.97853,0
4,12.98,0,4.35417,0
5,12.38,0,4.63743,0
6,13.64,0,5.80556,0
7,12.84,0,3.44259,0
8,13.26,0,5.39391,0
9,13.02,0,3.71698,0
10,13.9,0,5.43327,0
11,12.94,0,5.28923,0
12,13.26,0,4.65903,0
13,12.68,0,4.23031,0
14,13.74,0,4.62385,0
15,12.48,0,5.53003,0
16,13.7,0,4.47784,0
17,12.62,0,3.16802,0
18,11.38,0,2.1749,0
19,12.66,0,3.91548,0
20,15.06,0,6.00819,0
21,14.16,0,4.97898,0
22,14.24,0,6.71447,0
23,14.14,0,5.82398,0
24,12.76,0,3.67873,0
25,13.2,0,4.98979,0
26,14.52,0,4.55013,0
27,13.2,0,5.32227,0
28,13.86,0,6.3407,0
29,13.26,0,4.07987,0
30,12,0,2.89264,0
31,13.2,0,6.15116,0
32,12.8,0,3.74711,0
33,13.18,0,4.50256,0
34,13.16,0,4.43713,0
35,12.56,0,4.53629,0
36,12.58,0,3.62018,0
37,13.18,0,4.70644,0
38,12.92,0,3.71341,0
39,13.26,0,4.50311,0
40,13.06,0,4.4603,0
41,13.76,0,6.05269,0
42,13.56,0,5.30368,0
43,12.56,0,2.97033,0
44,12.84,0,3.66651,0
45,13.38,0,5.15827,0
46,13.16,0,3.69423,0
47,12.64,0,3.84262,0
48,12.4,0,2.9277,0
49,13.86,0,4.72082,0
