Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,14.8,0,7.03055
1,0,12.64,0,4.90214
2,0,14.76,0,12.8453
3,0,14.28,0,10.9377
4,0,15.36,0,19.685
5,0,35.14,0,141.39
6,0,28.54,0,72.089
7,0,44.02,0,113.526
8,0,26.6,0,49.5078
9,0,63.3,0,137.393
10,0,46.7,0,112.008
11,0,74.8,0,129.871
12,0,61.44,0,102.196
13,0,101,0,184.313
14,0,126.62,0,174.59
15,0,91.06,0,123.337
16,0,116.78,0,156.934
17,0,155.46,0,205.168
18,0,131.62,0,153.89
19,0,178.04,0,241.583
20,0,198.92,0,194.774
21,0,116.48,0,181.638
22,0,152.64,0,174.185
23,0,186.7,0,230.285
24,0,164.9,0,225.194
25,0,222.6,0,240.141
26,0,218.16,0,246.674
27,0,231.58,0,264.5
28,0,220.86,0,224.959
29,0,287.46,0,280.108
30,0,225.54,0,266.281
31,0,251.34,0,243.457
32,0,224.76,0,255.025
33,0,264.34,0,260.852
34,0,311.04,0,310.687
35,0,261.08,0,256.256
36,0,263.86,0,234.791
37,0,233.68,0,229.845
38,0,252.16,0,258.608
39,0,255.62,0,253.467
40,0,344.16,0,279.619
41,0,271.6,0,270.028
42,0,282.4,0,282.069
43,0,294,0,268.375
44,0,293.2,0,253.841
45,0,355.42,0,301.192
46,0,279.08,0,271.13
47,0,316.78,0,300.695
48,0,318.26,0,308.326
49,0,303.28,0,276.458
