Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,20.46,0,15.5933,0
1,21.6,0,14.3811,0
2,21.58,0,10.8291,0
3,23.08,0,12.5126,0
4,18.46,0,10.3534,0
5,20.52,0,12.5491,0
6,19.14,0,8.88937,0
7,22.22,0,14.5326,0
8,19.76,0,9.77201,0
9,21.24,0,12.8866,0
10,21,0,12.1302,0
11,21.06,0,12.0347,0
12,21.04,0,12.214,0
13,20.68,0,13.8909,0
14,18.76,0,9.86141,0
15,22.58,0,13.0963,0
16,19.64,0,10.1434,0
17,20.56,0,10.1482,0
18,19.84,0,10.2447,0
19,19.06,0,11.2711,0
20,18.16,0,9.65816,0
21,19.76,0,10.5261,0
22,24.08,0,15.8936,0
23,18.8,0,11.6846,0
24,19.32,0,11.3127,0
25,20.74,0,12.1266,0
26,22.14,0,14.1479,0
27,20.62,0,12.7917,0
28,18.14,0,11.1172,0
29,21.78,0,13.7103,0
30,19.9,0,10.6623,0
31,22.96,0,13.1195,0
32,23.02,0,15.2657,0
33,21.82,0,13.7984,0
34,17.72,0,8.01285,0
35,21.3,0,13.6908,0
36,18.72,0,11.2704,0
37,23.16,0,13.9553,0
38,19.82,0,8.77541,0
39,19.38,0,10.9654,0
40,18.08,0,11.7018,0
41,21.48,0,14.6179,0
42,19.54,0,9.0896,0
43,26.72,0,15.6883,0
44,19.92,0,9.72445,0
45,19.76,0,11.7327,0
46,21.74,0,11.1681,0
47,19.54,0,11.6763,0
48,17.8,0,8.51889,0
49,21.22,0,12.0141,0
