Number of Episodes,Q-Learning,Sarsa,Stddev Q-Learning,Stddev Sarsa
0,0,18.68,0,11.0314
1,0,9.44,0,0.501427
2,0,10.68,0,1.50428
3,0,12.56,0,0.501427
4,0,11.32,0,1.50428
5,0,9.44,0,0.501427
6,0,10.68,0,1.50428
7,0,12.56,0,0.501427
8,0,11.32,0,1.50428
9,0,9.44,0,0.501427
10,0,10.68,0,1.50428
11,0,12.56,0,0.501427
12,0,11.32,0,1.50428
13,0,9.44,0,0.501427
14,0,10.68,0,1.50428
15,0,12.52,0,0.543609
16,0,11.3,0,1.52864
17,0,9.44,0,0.501427
18,0,10.62,0,1.51037
19,0,12.46,0,0.734291
20,0,11.5,0,1.82108
21,0,9.5,0,0.707107
22,0,10.82,0,1.71059
23,0,12.34,0,0.981669
24,0,11.42,0,1.51307
25,0,9.58,0,0.859283
26,0,10.66,0,1.47924
27,0,12.42,0,0.859283
28,0,11.34,0,1.47924
29,0,9.58,0,0.859283
30,0,10.66,0,1.47924
31,0,12.42,0,0.859283
32,0,11.34,0,1.47924
33,0,9.58,0,0.859283
34,0,10.66,0,1.47924
35,0,12.42,0,0.859283
36,0,11.34,0,1.47924
37,0,9.58,0,0.859283
38,0,10.64,0,1.46747
39,0,12.4,0,0.857143
40,0,11.4,0,1.48461
41,0,9.6,0,0.857143
42,0,10.98,0,3.24188
43,0,12.34,0,0.917183
44,0,11.38,0,1.51037
45,0,9.66,0,0.917183
46,0,10.62,0,1.51037
47,0,12.34,0,0.917183
48,0,11.38,0,1.51037
49,0,9.66,0,0.917183
